zip,lat,lng,city,state_id,population,density,county_fips,timezone,zip0,EPW_file_name_2024,distance_location_station_miles_2024,weather_station_wmo_2024,hdd_base65F_2024,cdd_base65F_2024,Tdb_holes_2024,Tdew_holes_2024,RH_holes_2024,EnergyPlus Status,Missing Data,Extreme Temperature,Sudden Temp Jumps,Constant Temp Periods,Day-Night Swings,Summer Freezing,Winter Extreme Heat,Missing Temperature Data
73666,35.47427,-99.91498,Sweetwater,OK,226,1.2,40129,America/Chicago,73666,KELK0_2024.epw,29.458984319230275,KELK0,3180.0,2266.0,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
16322,41.59896,-79.3737,Endeavor,PA,100,6.3,42053,America/New_York,16322,KFKL0_2024.epw,29.458921006014403,KFKL0,5619.0,506.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
70084,30.07521,-90.5679,Reserve,LA,6436,164.4,22095,America/Chicago,70084,72231_2024.epw,29.44790030238176,72231,845.0,3596.0,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
13807,42.60875,-74.98652,Milford,NY,1278,20.7,36077,America/New_York,13807,72515_2024.epw,29.44771433461404,72515,6125.0,471.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
38543,36.37242,-85.16624,Alpine,TN,609,5.0,47133,America/Chicago,38543,72325_2024.epw,29.44736547329264,72325,3710.0,961.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
39429,31.24372,-89.76187,Columbia,MS,16435,20.8,28091,America/Chicago,39429,KPIB0_2024.epw,29.43364258052347,KPIB0,1722.0,2517.0,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
79546,32.89242,-100.49804,Rotan,TX,1700,1.8,48151,America/Chicago,79546,KSWW0_2024.epw,29.42290141736529,KSWW0,2028.0,3152.0,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
87578,36.03903,-105.7653,Truchas,NM,245,2.2,35039,America/Denver,87578,KSKX0_2024.epw,29.42080407480585,KSKX0,6357.0,360.0,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
39483,31.23585,-89.92948,Foxworth,MS,6265,15.6,28091,America/Chicago,39483,KBXA0_2024.epw,29.416533096809907,KBXA0,1404.0,2912.0,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
57010,42.8183,-96.82082,Burbank,SD,399,2.7,46027,America/Chicago,57010,KYKN0_2024.epw,29.4124227404038,KYKN0,6024.0,850.0,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
45660,38.98646,-83.3612,Peebles,OH,7246,14.3,39001,America/New_York,45660,KFGX0_2024.epw,36.98478294930757,KFGX0,4067.0,1193.0,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
72839,35.65409,-93.2641,Hagarville,AR,304,0.8,5071,America/Chicago,72839,72342_2024.epw,29.40793339171624,72342,2676.0,2164.0,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
39045,32.7899,-89.81777,Camden,MS,1647,5.5,28089,America/Chicago,39045,72235_2024.epw,35.764877438574295,72235,1719.0,2738.0,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
66949,39.64736,-98.18758,Jewell,KS,707,2.3,20089,America/Chicago,66949,KHJH0_2024.epw,47.22897352443563,KHJH0,4844.0,1238.0,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
35545,33.65152,-87.93483,Belk,AL,122,36.7,1057,America/Chicago,35545,KCBM0_2024.epw,29.3984195552876,KCBM0,2236.0,2448.0,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
13746,42.27242,-75.83524,Chenango Forks,NY,2000,27.8,36007,America/New_York,13746,72515_2024.epw,35.40888124612888,72515,6125.0,471.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
72578,36.45315,-91.88636,Sturkie,AR,81,1.5,5049,America/Chicago,72578,KUNO0_2024.epw,29.39587942031008,KUNO0,3378.0,1541.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
71826,33.09207,-93.72343,Bradley,AR,1227,3.7,5073,America/Chicago,71826,KTXK0_2024.epw,29.38053548618233,KTXK0,1802.0,3013.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
50164,41.50129,-94.41876,Menlo,IA,540,3.9,19077,America/Chicago,50164,KADU0_2024.epw,29.37988817220696,KADU0,5719.0,804.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
65483,37.30185,-91.95091,Houston,MO,4355,15.9,29215,America/Chicago,65483,KUNO0_2024.epw,29.377964457991524,KUNO0,3378.0,1541.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
50233,41.6129,-94.21136,Redfield,IA,1366,10.5,19049,America/Chicago,50233,72546_2024.epw,29.3754954824375,72546,5001.0,1287.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
24416,37.7223,-79.3607,Buena Vista,VA,8705,60.5,51530,America/New_York,24416,72410_2024.epw,29.37536993921924,72410,3520.0,1307.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
41332,37.80018,-83.38982,Hazel Green,KY,868,7.9,21237,America/New_York,41332,KIOB0_2024.epw,36.751765513774814,KIOB0,3949.0,1132.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
33960,27.03757,-81.42351,Venus,FL,719,1.3,12055,America/New_York,33960,KSEF0_2024.epw,29.36411707024846,KSEF0,366.0,3598.0,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
67631,39.00386,-100.08622,Collyer,KS,149,0.3,20195,America/Chicago,67631,KHLC0_2024.epw,29.362989465339133,KHLC0,4817.0,1488.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
42717,36.78188,-85.37894,Burkesville,KY,6648,8.6,21057,America/Chicago,42717,KEKQ0_2024.epw,29.36070291804531,KEKQ0,3675.0,1189.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
13437,43.59719,-75.80364,Redfield,NY,423,1.7,36075,America/New_York,13437,KART0_2024.epw,29.36024792471945,KART0,6024.0,548.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
49839,46.60785,-86.09856,Grand Marais,MI,364,1.0,26003,America/Detroit,49839,KISQ0_2024.epw,43.892830744759095,KISQ0,7189.0,164.0,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
48419,43.42927,-82.65461,Carsonville,MI,2349,11.7,26151,America/Detroit,48419,KBAX0_2024.epw,29.356582628069184,KBAX0,6094.0,403.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
89801,41.24905,-115.7589,Elko,NV,26177,5.8,32007,America/Los_Angeles,89801,70580_2024.epw,29.355736013229347,70580,6190.0,863.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
43925,40.44783,-80.86232,East Springfield,OH,425,1372.2,39081,America/New_York,43925,KPHD0_2024.epw,29.353234776434064,KPHD0,4658.0,980.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
66424,39.6811,-95.39732,Everest,KS,463,3.1,20013,America/Chicago,66424,KFNB0_2024.epw,29.353189266807814,KFNB0,4567.0,1365.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
97904,43.88224,-118.51065,Drewsey,OR,238,0.1,41025,America/Los_Angeles,97904,72683_2024.epw,29.34736778118289,72683,6479.0,614.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Suspicious,Good,Good
40178,37.65327,-86.40383,Westview,KY,686,30.3,21027,America/Chicago,40178,72424_2024.epw,29.33431039708628,72424,3599.0,1393.0,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
93634,37.2076,-118.94222,Lakeshore,CA,21,0.0,6019,America/Los_Angeles,93634,KMMH0_2024.epw,29.33165796586108,KMMH0,6968.0,256.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Suspicious,Good,Good
16248,41.03487,-79.50536,Rimersburg,PA,3122,23.1,42031,America/New_York,16248,KFKL0_2024.epw,30.03908230218307,KFKL0,5619.0,506.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
68661,41.49315,-97.08361,Schuyler,NE,7470,18.9,31037,America/Chicago,68661,KFET0_2024.epw,29.326544072548128,KFET0,5347.0,1099.0,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
75846,31.33865,-96.16544,Jewett,TX,2909,7.7,48289,America/Chicago,75846,KLXY0_2024.epw,29.324737429156222,KLXY0,1469.0,3029.0,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
95970,39.40056,-122.06028,Princeton,CA,551,4.5,6011,America/Los_Angeles,95970,KMYV0_2024.epw,33.56057245338764,KMYV0,2211.0,2055.0,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
97737,43.50266,-121.73126,Gilchrist,OR,655,9.8,41035,America/Los_Angeles,97737,KS210_2024.epw,29.31884526866692,KS210,7607.0,144.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Suspicious,Good,Good
12051,42.34411,-73.84516,Coxsackie,NY,6421,116.3,36039,America/New_York,12051,74410_2024.epw,29.31668682314321,74410,6307.0,452.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
86438,34.57122,-113.84304,Yucca,AZ,837,0.2,4015,America/Phoenix,86438,72380_2024.epw,46.34241175689566,72380,1066.0,5489.0,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
66439,39.65609,-95.54493,Horton,KS,2584,11.4,20013,America/Chicago,66439,KFNB0_2024.epw,29.3129043546989,KFNB0,4567.0,1365.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
87014,35.21926,-107.38687,Cubero,NM,616,1.1,35006,America/Denver,87014,KGNT0_2024.epw,29.312546458992443,KGNT0,5558.0,729.0,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
26419,39.55351,-80.66513,Pine Grove,WV,1179,12.2,54103,America/New_York,26419,KCKB0_2024.epw,29.31108080939089,KCKB0,4111.0,1099.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
37327,35.42277,-85.40585,Dunlap,TN,11711,22.4,47153,America/Chicago,37327,72324_2024.epw,29.310664457957788,72324,2560.0,2184.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
4655,44.66467,-67.39318,Machiasport,ME,1050,18.9,23029,America/New_York,4655,71608_2024.epw,31.70228925656879,71608,5058.0,108.0,False,False,False,Good,Good,Good,Suspicious,Good,Suspicious,Good,Good,Good
18454,41.829,-75.42667,Poyntelle,PA,15,2.1,42127,America/New_York,18454,72515_2024.epw,29.30525198793952,72515,6125.0,471.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
38765,33.06911,-90.87459,Panther Burn,MS,66,1.5,28125,America/Chicago,38765,74768_2024.epw,29.30040738020618,74768,1992.0,2630.0,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
73456,34.13071,-97.6346,Ringling,OK,2113,3.2,40067,America/Chicago,73456,KDUC0_2024.epw,29.97526290764585,KDUC0,2564.0,2622.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
52573,40.63302,-91.93868,Mount Sterling,IA,204,2.8,19177,America/Chicago,52573,KFFL0_2024.epw,29.294501886932363,KFFL0,5172.0,947.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
58274,47.49304,-97.48753,Portland,ND,978,2.9,38097,America/Chicago,58274,KGFK0_2024.epw,34.60866859196359,KGFK0,7791.0,562.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
44427,40.71629,-80.95635,Kensington,OH,1406,17.7,39029,America/New_York,44427,72521_2024.epw,29.29251318508432,72521,5074.0,929.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
17251,40.13098,-77.68093,Roxbury,PA,137,23.8,42055,America/New_York,17251,KHGR0_2024.epw,29.29024840497817,KHGR0,4067.0,1381.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
80820,38.78833,-105.57777,Guffey,CO,751,1.0,8093,America/Denver,80820,74531_2024.epw,42.75147698460288,74531,5955.0,567.0,False,False,False,Good,Good,Good,Suspicious,Suspicious,Suspicious,Good,Good,Good
70640,30.37078,-92.90717,Fenton,LA,291,96.8,22053,America/Chicago,70640,KACP0_2024.epw,29.28463737823607,KACP0,1420.0,2926.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
58301,48.13148,-98.87381,Devils Lake,ND,10256,16.4,38071,America/Chicago,58301,K46D0_2024.epw,48.74237635130168,K46D0,7987.0,403.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
59223,47.89166,-106.2098,Fort Peck,MT,339,0.6,30105,America/Denver,59223,72768_2024.epw,29.283233802699968,72768,7537.0,788.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
96084,40.85035,-121.96886,Round Mountain,CA,458,1.7,6089,America/Los_Angeles,96084,72592_2024.epw,29.28248605449032,72592,2333.0,2708.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
81120,37.16424,-106.27833,Antonito,CO,2070,0.9,8021,America/Denver,81120,72462_2024.epw,29.28231925610545,72462,7605.0,106.0,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
66850,38.40737,-96.72147,Elmdale,KS,246,0.7,20017,America/Chicago,66850,KEMP0_2024.epw,29.2801960686597,KEMP0,3947.0,1625.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
33036,24.92303,-80.63795,Islamorada,FL,3274,215.1,12087,America/New_York,33036,KMTH0_2024.epw,29.27724809126476,KMTH0,3.0,5277.0,False,False,False,Good,Good,Good,Good,Suspicious,Good,Good,Good,Good
68663,41.31669,-97.69469,Silver Creek,NE,723,3.1,31125,America/Chicago,68663,KJYR0_2024.epw,29.270836389726448,KJYR0,5597.0,705.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
93254,34.94866,-119.77105,New Cuyama,CA,858,2.4,6083,America/Los_Angeles,93254,KIZA0_2024.epw,29.26833773059404,KIZA0,2868.0,356.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
70632,29.84012,-93.02113,Creole,LA,554,2.2,22023,America/Chicago,70632,KUXL0_2024.epw,29.26708762271867,KUXL0,1018.0,3285.0,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
93675,36.72283,-119.19346,Squaw Valley,CA,3759,18.4,6019,America/Los_Angeles,93675,72389_2024.epw,29.265807469000528,72389,1974.0,2852.0,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
4493,45.23786,-68.5338,West Enfield,ME,1899,11.0,23019,America/New_York,4493,72607_2024.epw,33.03259575810266,72607,6684.0,431.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
89822,40.53131,-116.19417,Carlin,NV,2072,1.4,32007,America/Los_Angeles,89822,70580_2024.epw,29.26144565687764,70580,6190.0,863.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
73842,36.81202,-99.19633,Freedom,OK,549,0.5,40153,America/Chicago,73842,KAVK0_2024.epw,29.25083762641544,KAVK0,3396.0,2316.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
17241,40.1778,-77.40336,Newville,PA,11910,41.0,42041,America/New_York,17241,72511_2024.epw,29.25076669171234,72511,4008.0,1511.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
63350,38.89938,-91.36097,High Hill,MO,484,7.8,29139,America/Chicago,63350,KSUS0_2024.epw,41.5516910995608,KSUS0,3976.0,1398.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
63781,37.53858,-89.92908,Sedgewickville,MO,1373,8.3,29017,America/Chicago,63781,KMDH0_2024.epw,40.56474735534904,KMDH0,3544.0,1543.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
3576,44.91614,-71.38478,Colebrook,NH,2807,7.6,33007,America/New_York,3576,72616_2024.epw,29.241641100804937,72616,7711.0,277.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
28786,35.46316,-82.99227,Waynesville,NC,20821,108.0,37087,America/New_York,28786,KLQK0_2024.epw,47.99949762980681,KLQK0,2885.0,1575.0,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
69001,40.24977,-100.64166,McCook,NE,8911,7.7,31145,America/Chicago,69001,KNRN0_2024.epw,48.1887034007504,KNRN0,5099.0,1176.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
49347,43.31473,-85.34851,Trufant,MI,1307,27.1,26117,America/Detroit,49347,KRQB0_2024.epw,29.239406003551192,KRQB0,6043.0,496.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
87930,32.83387,-107.43342,Arrey,NM,715,1.9,35051,America/Denver,87930,72271_2024.epw,29.238777818294125,72271,2762.0,2277.0,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
83287,42.04658,-111.39806,Fish Haven,ID,237,3.2,16007,America/Boise,83287,KLGU0_2024.epw,29.23686087699927,KLGU0,6359.0,781.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
84513,39.24423,-111.00988,Castle Dale,UT,1575,53.9,49015,America/Denver,84513,KHVE0_2024.epw,59.413423656315565,KHVE0,4809.0,1762.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
18850,41.85292,-76.49997,Ulster,PA,2409,15.5,42015,America/New_York,18850,KELM0_2024.epw,29.225880495380867,KELM0,5392.0,695.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
69034,40.2486,-100.43074,Indianola,NE,1153,2.3,31145,America/Chicago,69034,KNRN0_2024.epw,39.50623617374637,KNRN0,5099.0,1176.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
18636,41.4026,-76.09751,Noxen,PA,1327,11.5,42131,America/New_York,18636,KMPO0_2024.epw,41.57083430564528,KMPO0,6421.0,375.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
40351,38.20548,-83.4164,Morehead,KY,21302,33.2,21205,America/New_York,40351,KFGX0_2024.epw,29.21851003288208,KFGX0,4067.0,1193.0,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
42726,37.42496,-86.14914,Clarkson,KY,5016,18.8,21085,America/Chicago,42726,KGLW0_2024.epw,29.21516382329632,KGLW0,3497.0,1334.0,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
79084,36.2801,-102.00052,Stratford,TX,2274,1.6,48421,America/Chicago,79084,KDUX0_2024.epw,29.21445920092861,KDUX0,3975.0,1584.0,False,False,False,Good,Good,Good,Suspicious,Good,Suspicious,Good,Good,Good
80444,39.63095,-105.73747,Georgetown,CO,1232,14.9,8019,America/Denver,80444,KCCU0_2024.epw,29.206289378094294,KCCU0,10427.0,0.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
59711,46.10629,-113.0659,Anaconda,MT,8905,5.6,30023,America/Denver,59711,72772_2024.epw,62.54074194168147,72772,6744.0,635.0,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
79326,34.07796,-102.21612,Fieldton,TX,109,1.1,48279,America/Chicago,79326,KPVW0_2024.epw,29.203242825855448,KPVW0,3580.0,1654.0,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
70049,30.02889,-90.57025,Edgard,LA,2053,43.7,22095,America/Chicago,70049,72231_2024.epw,29.20144917650553,72231,845.0,3596.0,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
25653,37.82969,-81.99838,Wilkinson,WV,388,83.2,54045,America/New_York,25653,KPBX0_2024.epw,36.15201867687895,KPBX0,3635.0,1160.0,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
82213,42.49127,-104.99113,Glendo,WY,498,0.4,56031,America/Denver,82213,72568_2024.epw,29.19342432254138,72568,6779.0,644.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
65711,37.17731,-92.27674,Mountain Grove,MO,9212,12.2,29229,America/Chicago,65711,KUNO0_2024.epw,29.19269675654325,KUNO0,3378.0,1541.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
66537,38.75305,-95.71917,Scranton,KS,1067,7.2,20139,America/Chicago,66537,KUKL0_2024.epw,31.131582470044567,KUKL0,4162.0,1440.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
26178,39.05891,-81.03815,Smithville,WV,377,3.5,54085,America/New_York,26178,KPKB0_2024.epw,29.1905746568914,KPKB0,4162.0,1162.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
77327,30.32155,-94.9263,Cleveland,TX,23034,28.0,48291,America/Chicago,77327,KCXO0_2024.epw,29.19041378039952,KCXO0,1315.0,2969.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
81062,38.29272,-103.94951,Olney Springs,CO,1775,2.9,8025,America/Denver,81062,72463_2024.epw,29.18852706168837,72463,4930.0,1412.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
26456,39.27989,-80.77338,West Union,WV,3506,8.9,54017,America/New_York,26456,KCKB0_2024.epw,29.18228025632083,KCKB0,4111.0,1099.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
68783,42.62072,-98.15211,Verdigre,NE,1011,1.8,31107,America/Chicago,68783,KONL0_2024.epw,29.1781672883822,KONL0,6144.0,785.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
24915,38.46521,-79.77636,Arbovale,WV,501,3.9,54075,America/New_York,24915,72417_2024.epw,29.159050836642933,72417,4810.0,683.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
43940,40.02877,-80.8234,Neffs,OH,102,64.1,39013,America/New_York,43940,KAFJ0_2024.epw,29.153492836057733,KAFJ0,4791.0,827.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
57062,42.85036,-97.95455,Springfield,SD,2334,8.9,46009,America/Chicago,57062,KYKN0_2024.epw,29.151776448492825,KYKN0,6024.0,850.0,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
59253,48.71822,-105.8763,Peerless,MT,92,0.1,30019,America/Denver,59253,71516_2024.epw,29.149641639749024,71516,8969.0,353.0,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
85613,31.56689,-110.38512,Fort Huachuca,AZ,5480,45.2,4003,America/Phoenix,85613,KOLS0_2024.epw,29.1488647233459,KOLS0,2168.0,2411.0,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
87024,35.68399,-106.73,Jemez Pueblo,NM,2453,10.9,35043,America/Denver,87024,KLAM0_2024.epw,29.14751401408951,KLAM0,5059.0,665.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
32430,30.41836,-85.23409,Clarksville,FL,1064,4.9,12013,America/Chicago,32430,74776_2024.epw,29.14613349446348,74776,1389.0,2845.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
68622,41.94182,-98.58052,Bartlett,NE,274,0.6,31183,America/Chicago,68622,KODX0_2024.epw,29.14143942457165,KODX0,5833.0,838.0,False,False,False,Good,Good,Good,Suspicious,Good,Suspicious,Good,Good,Good
97049,45.35859,-121.86511,Rhododendron,OR,1640,4.1,41005,America/Los_Angeles,97049,KTTD0_2024.epw,29.140610201103744,KTTD0,3897.0,627.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
97364,44.99901,-123.9868,Neotsu,OR,536,666.8,41041,America/Los_Angeles,97364,KTMK0_2024.epw,30.15450950508391,KTMK0,4801.0,17.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
63536,40.49056,-92.35914,Downing,MO,1086,5.5,29197,America/Chicago,63536,KIRK0_2024.epw,29.12857884669274,KIRK0,4825.0,1029.0,False,False,False,Good,Good,Good,Suspicious,Suspicious,Suspicious,Good,Good,Good
93204,35.92646,-120.08639,Avenal,CA,12923,83.7,6031,America/Los_Angeles,93204,74702_2024.epw,29.1221375155022,74702,2265.0,2539.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
17213,40.25362,-77.77059,Blairs Mills,PA,557,5.4,42061,America/New_York,17213,KAOO0_2024.epw,29.11240983261759,KAOO0,4923.0,792.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
25285,38.54319,-81.11143,Wallback,WV,564,19.5,54015,America/New_York,25285,72414_2024.epw,29.11192060034821,72414,3726.0,1361.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
84535,37.99929,-109.56779,Monticello,UT,3170,0.7,49037,America/Denver,84535,KCNY0_2024.epw,53.18791843803495,KCNY0,4849.0,1837.0,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
97438,43.95088,-122.68838,Fall Creek,OR,1098,4.1,41039,America/Los_Angeles,97438,72693_2024.epw,29.10975491201435,72693,4281.0,436.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
51433,42.27619,-94.87114,Auburn,IA,548,3.8,19161,America/Chicago,51433,KSLB0_2024.epw,29.10952173646136,KSLB0,6107.0,693.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
68749,42.45307,-97.47532,Magnet,NE,62,11.9,31027,America/Chicago,68749,KLCG0_2024.epw,29.108745292858625,KLCG0,5858.0,826.0,True,True,True,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
17745,41.2708,-77.47638,Lock Haven,PA,18753,33.5,42035,America/New_York,17745,72514_2024.epw,29.10457463297635,72514,4923.0,885.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
32052,30.47855,-82.93597,Jasper,FL,9704,13.6,12047,America/New_York,32052,KVLD0_2024.epw,29.103444091567,KVLD0,1206.0,3047.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
13778,42.34332,-75.75481,Greene,NY,5557,22.1,36017,America/New_York,13778,72515_2024.epw,32.46865428362586,72515,6125.0,471.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
88252,32.1693,-103.38987,Jal,NM,2115,0.9,35025,America/Denver,88252,KINK0_2024.epw,29.084017184392323,KINK0,1933.0,3303.0,False,False,False,Good,Good,Good,Good,Good,Suspicious,Good,Good,Good
18653,41.39328,-75.82357,Ransom,PA,233,364.0,42069,America/New_York,18653,KMPO0_2024.epw,29.08000445455879,KMPO0,6421.0,375.0,False,False,False,Good,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good
