,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
2020-01-01 01:00:00,2020,1,1,1,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,1.33,-1.8,79.5,96643.0,0.0,0.0,266.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.9,2.69,5.62,99,9999,99999,9,999999999,0.64,0.1,0.82,99,999.0,0.0,9
2020-01-01 02:00:00,2020,1,1,2,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,1.12,-1.73,81.17,96641.0,0.0,0.0,263.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.3,2.65,4.8,99,9999,99999,9,999999999,0.64,0.09,1.31,99,999.0,0.01,9
2020-01-01 03:00:00,2020,1,1,3,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,1.0,-1.6,82.61,96670.0,0.0,0.0,270.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.6,2.68,5.25,99,9999,99999,9,999999999,0.64,0.05,1.67,99,999.0,0.01,9
2020-01-01 04:00:00,2020,1,1,4,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,0.93,-1.5,83.51,96677.0,0.0,0.0,289.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,2.69,7.69,99,9999,99999,9,999999999,0.64,0.04,1.68,99,999.0,0.01,9
2020-01-01 05:00:00,2020,1,1,5,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,0.94,-1.48,83.67,96659.0,0.0,0.0,289.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.6,2.7,7.8,99,9999,99999,9,999999999,0.64,0.03,1.04,99,999.0,0.01,9
2020-01-01 06:00:00,2020,1,1,6,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,0.89,-1.6,83.28,96681.0,0.0,0.0,287.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.1,2.67,7.69,99,9999,99999,9,999999999,0.64,0.03,0.69,99,999.0,0.01,9
2020-01-01 07:00:00,2020,1,1,7,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,0.62,-1.87,83.27,96735.0,0.0,0.0,271.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.5,2.57,6.1,99,9999,99999,9,999999999,0.64,0.04,1.41,99,999.0,0.01,9
2020-01-01 08:00:00,2020,1,1,8,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,0.31,-2.18,83.21,96781.0,17.77,1414.18,272.6,4.7,40.55,6.1,522.7,573.76,950.36,103.33,287.7,2.44,6.09,99,9999,99999,9,999999999,0.64,0.04,0.0,99,0.14,0.0,9
2020-01-01 09:00:00,2020,1,1,9,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,2.19,-2.16,72.76,96882.0,210.52,1407.83,267.33,94.88,281.25,50.62,9919.83,17447.41,6886.4,913.73,287.1,2.55,5.81,99,9999,99999,9,999999999,0.62,0.03,0.0,99,0.14,0.0,9
2020-01-01 10:00:00,2020,1,1,10,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,4.23,-2.63,60.78,96964.0,416.45,1407.52,271.6,225.98,439.41,104.45,23661.32,37487.24,13657.18,1959.97,288.3,2.93,5.96,99,9999,99999,9,999999999,0.61,0.03,0.0,99,0.14,0.0,9
2020-01-01 11:00:00,2020,1,1,11,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,5.74,-2.97,53.2,97007.0,571.2,1407.11,279.6,340.5,475.62,161.65,35437.24,44504.05,20223.64,3234.6,284.8,3.13,6.02,99,9999,99999,9,999999999,0.59,0.02,0.0,99,0.12,0.0,9
2020-01-01 12:00:00,2020,1,1,12,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,6.97,-3.15,48.24,96987.0,664.28,1407.11,272.9,439.52,535.88,207.08,45470.14,51675.61,25098.06,4387.13,280.1,3.2,5.72,99,9999,99999,9,999999999,0.58,0.02,0.0,99,0.12,0.0,9
2020-01-01 13:00:00,2020,1,1,13,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,7.92,-3.11,45.32,96905.0,689.3,1407.2,265.4,489.6,666.92,204.71,50960.7,64842.28,24937.44,4371.79,279.3,3.15,5.43,99,9999,99999,9,999999999,0.56,0.02,0.0,99,0.12,0.0,9
2020-01-01 14:00:00,2020,1,1,14,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,8.53,-2.96,44.01,96852.0,644.6,1407.33,252.82,473.25,884.98,77.99,50055.12,86304.3,11561.51,1659.88,279.1,3.05,1.19,99,9999,99999,9,999999999,0.55,0.02,0.0,99,0.13,0.0,9
2020-01-01 15:00:00,2020,1,1,15,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,8.63,-2.65,44.81,96839.0,533.2,1407.56,248.93,376.48,891.03,55.48,39958.24,84386.01,8510.32,1237.67,278.4,2.87,1.14,99,9999,99999,9,999999999,0.55,0.02,0.0,99,0.13,0.0,9
2020-01-01 16:00:00,2020,1,1,16,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,8.06,-1.95,49.19,96877.0,362.67,1407.67,245.9,242.23,791.32,43.89,25732.58,69288.79,6923.78,917.97,276.6,2.45,1.01,99,9999,99999,9,999999999,0.55,0.02,0.0,99,0.15,0.0,9
2020-01-01 17:00:00,2020,1,1,17,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,5.1,-0.02,69.71,96937.0,145.77,1406.22,241.48,77.62,485.56,24.0,7885.91,30627.07,3938.83,453.48,274.5,1.65,1.08,99,9999,99999,9,999999999,0.56,0.02,0.0,99,0.16,0.0,9
2020-01-01 18:00:00,2020,1,1,18,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,1.32,-0.53,87.47,97005.0,0.0,0.0,234.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,1.73,1.03,99,9999,99999,9,999999999,0.56,0.02,0.0,99,999.0,0.0,9
2020-01-01 19:00:00,2020,1,1,19,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,0.61,-0.81,90.18,97070.0,0.0,0.0,236.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.7,1.7,4.8,99,9999,99999,9,999999999,0.56,0.02,0.0,99,999.0,0.0,9
2020-01-01 20:00:00,2020,1,1,20,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,-0.06,-1.05,93.0,97121.0,0.0,0.0,239.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.1,1.69,6.48,99,9999,99999,9,999999999,0.57,0.03,0.0,99,999.0,0.0,9
2020-01-01 21:00:00,2020,1,1,21,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,-0.48,-1.33,94.19,97152.0,0.0,0.0,237.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.2,1.88,8.83,99,9999,99999,9,999999999,0.57,0.03,0.0,99,999.0,0.0,9
2020-01-01 22:00:00,2020,1,1,22,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,-0.23,-1.17,93.55,97142.0,0.0,0.0,243.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.5,2.1,8.71,99,9999,99999,9,999999999,0.58,0.03,0.0,99,999.0,0.0,9
2020-01-01 23:00:00,2020,1,1,23,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,-0.27,-0.92,95.7,97162.0,0.0,0.0,244.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.2,1.91,9.76,99,9999,99999,9,999999999,0.58,0.03,0.0,99,999.0,0.0,9
2020-01-02 00:00:00,2020,1,1,24,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,-0.23,-0.64,97.21,97174.0,0.0,0.0,242.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.5,1.57,10.0,99,9999,99999,9,999999999,0.58,0.03,0.0,99,999.0,0.0,9
2020-01-02 01:00:00,2020,1,2,1,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,0.01,-0.4,97.09,97176.0,0.0,0.0,250.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.8,1.48,9.98,99,9999,99999,9,999999999,0.58,0.03,0.0,99,999.0,0.0,9
2020-01-02 02:00:00,2020,1,2,2,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,-0.01,-0.29,98.03,97191.0,0.0,0.0,255.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.7,1.46,10.0,99,9999,99999,9,999999999,0.59,0.02,0.0,99,999.0,0.0,9
2020-01-02 03:00:00,2020,1,2,3,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,-0.1,-0.22,99.04,97218.0,0.0,0.0,251.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,1.46,9.98,99,9999,99999,9,999999999,0.64,0.02,0.0,99,999.0,0.0,9
2020-01-02 04:00:00,2020,1,2,4,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,-0.45,-0.49,100.0,97184.0,0.0,0.0,240.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.7,1.88,9.91,99,9999,99999,9,999999999,0.69,0.02,0.0,99,999.0,0.0,9
2020-01-02 05:00:00,2020,1,2,5,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,-0.62,-0.49,100.0,97148.0,0.0,0.0,240.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.2,1.87,6.88,99,9999,99999,9,999999999,0.75,0.02,0.0,99,999.0,0.0,9
2020-01-02 06:00:00,2020,1,2,6,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,-0.07,-0.29,98.25,97181.0,0.0,0.0,245.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.3,1.6,7.54,99,9999,99999,9,999999999,0.81,0.02,0.0,99,999.0,0.0,9
2020-01-02 07:00:00,2020,1,2,7,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,-0.59,-0.54,100.0,97234.0,0.0,0.0,254.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.4,1.64,9.66,99,9999,99999,9,999999999,0.86,0.02,0.0,99,999.0,0.0,9
2020-01-02 08:00:00,2020,1,2,8,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,-0.26,-0.7,96.97,97208.0,17.58,1399.06,261.65,4.32,17.14,5.99,482.87,55.59,828.06,96.45,276.4,1.71,9.2,99,9999,99999,9,999999999,0.93,0.03,0.0,99,0.13,0.0,9
2020-01-02 09:00:00,2020,1,2,9,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,2.2,0.48,88.41,97235.0,210.27,1407.78,274.7,79.38,124.04,59.83,8369.74,7046.51,7447.13,1138.76,271.0,1.13,8.76,99,9999,99999,9,999999999,1.07,0.03,0.0,99,0.14,0.0,9
2020-01-02 10:00:00,2020,1,2,10,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,5.02,0.17,70.7,97268.0,416.7,1407.58,285.2,204.73,239.48,136.58,21550.71,19698.41,16502.45,2822.43,226.7,0.71,8.23,99,9999,99999,9,999999999,1.23,0.03,0.0,99,0.14,0.0,9
2020-01-02 11:00:00,2020,1,2,11,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,6.64,0.73,65.89,97253.0,572.03,1407.49,295.67,304.67,316.59,186.2,32378.34,28786.06,22368.12,4037.36,193.9,1.08,7.75,99,9999,99999,9,999999999,1.38,0.03,0.0,99,0.13,0.0,9
2020-01-02 12:00:00,2020,1,2,12,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,8.29,1.0,60.11,97217.0,665.7,1407.36,305.9,355.85,432.87,177.74,37750.78,40243.14,23194.92,3695.98,200.2,1.71,7.31,99,9999,99999,9,999999999,1.53,0.04,0.0,99,0.13,0.0,9
2020-01-02 13:00:00,2020,1,2,13,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,9.54,1.2,55.97,97118.0,691.3,1407.35,320.65,252.95,0.52,209.99,28442.51,39.72,23732.37,8175.36,206.7,2.12,10.0,99,9999,99999,9,999999999,1.68,0.06,0.0,99,0.13,0.0,9
2020-01-02 14:00:00,2020,1,2,14,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,10.51,1.42,53.37,97018.0,647.1,1407.55,327.65,241.45,12.1,203.94,26962.92,907.07,22890.08,7690.05,210.1,2.23,9.95,99,9999,99999,9,999999999,1.85,0.08,0.0,99,0.13,0.0,9
2020-01-02 15:00:00,2020,1,2,15,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,10.99,2.0,53.89,96935.0,536.12,1407.47,331.5,182.93,2.72,159.88,20345.52,177.79,17864.41,5861.38,210.2,2.16,10.0,99,9999,99999,9,999999999,2.01,0.09,0.0,99,0.13,0.0,9
2020-01-02 16:00:00,2020,1,2,16,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,10.34,3.34,61.82,96933.0,365.9,1407.31,322.55,111.72,1.78,96.49,12396.96,73.98,10747.9,3413.71,208.8,1.75,10.0,99,9999,99999,9,999999999,2.18,0.1,0.0,99,0.13,0.01,9
2020-01-02 17:00:00,2020,1,2,17,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,8.18,4.75,78.97,96990.0,149.5,1406.88,328.08,30.33,0.0,27.39,3432.1,0.0,3105.95,978.17,210.6,1.53,10.0,99,9999,99999,9,999999999,2.35,0.13,0.0,99,0.13,0.02,9
2020-01-02 18:00:00,2020,1,2,18,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,5.96,4.29,88.86,97038.0,0.0,0.0,319.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.5,1.62,10.0,99,9999,99999,9,999999999,2.52,0.15,0.0,99,999.0,0.05,9
2020-01-02 19:00:00,2020,1,2,19,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,5.44,4.1,90.94,97063.0,0.0,0.0,320.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.4,1.75,10.0,99,9999,99999,9,999999999,2.69,0.17,0.0,99,999.0,0.2,9
2020-01-02 20:00:00,2020,1,2,20,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,5.49,4.4,92.55,97105.0,0.0,0.0,323.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.7,1.69,10.0,99,9999,99999,9,999999999,2.84,0.17,0.0,99,999.0,5.94,9
2020-01-02 21:00:00,2020,1,2,21,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,5.53,4.87,95.39,97118.0,0.0,0.0,317.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.4,1.52,9.99,99,9999,99999,9,999999999,2.96,0.16,0.0,99,999.0,19.17,9
2020-01-02 22:00:00,2020,1,2,22,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,5.67,5.22,96.8,97074.0,0.0,0.0,318.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.2,1.38,10.0,99,9999,99999,9,999999999,3.06,0.15,0.0,99,999.0,15.77,9
2020-01-02 23:00:00,2020,1,2,23,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,5.74,5.49,98.21,97103.0,0.0,0.0,319.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.3,0.99,10.0,99,9999,99999,9,999999999,3.15,0.16,0.0,99,999.0,7.17,9
2020-01-03 00:00:00,2020,1,2,24,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,5.87,5.66,98.4,97000.0,0.0,0.0,328.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.5,1.63,10.0,99,9999,99999,9,999999999,3.24,0.16,0.0,99,999.0,1.55,9
2020-01-03 01:00:00,2020,1,3,1,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,6.18,5.83,97.41,96956.0,0.0,0.0,330.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.9,2.42,10.0,99,9999,99999,9,999999999,3.32,0.15,0.0,99,999.0,7.59,9
2020-01-03 02:00:00,2020,1,3,2,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,6.06,5.74,97.69,96914.0,0.0,0.0,336.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.2,2.15,10.0,99,9999,99999,9,999999999,3.41,0.17,0.0,99,999.0,34.13,9
2020-01-03 03:00:00,2020,1,3,3,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,5.92,5.6,97.66,96930.0,0.0,0.0,325.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.8,1.65,9.99,99,9999,99999,9,999999999,3.36,0.2,0.0,99,999.0,9.64,9
2020-01-03 04:00:00,2020,1,3,4,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,5.84,5.58,98.17,96898.0,0.0,0.0,328.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.6,1.4,10.0,99,9999,99999,9,999999999,3.32,0.2,0.0,99,999.0,11.69,9
2020-01-03 05:00:00,2020,1,3,5,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,5.6,5.45,98.89,96826.0,0.0,0.0,328.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.5,1.56,10.0,99,9999,99999,9,999999999,3.29,0.2,0.0,99,999.0,8.41,9
2020-01-03 06:00:00,2020,1,3,6,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,5.3,5.26,99.6,96836.0,0.0,0.0,333.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.4,1.24,10.0,99,9999,99999,9,999999999,3.25,0.19,0.0,99,999.0,3.4,9
2020-01-03 07:00:00,2020,1,3,7,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,5.22,5.17,99.59,96801.0,0.0,0.0,327.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.3,1.43,9.85,99,9999,99999,9,999999999,3.21,0.19,0.0,99,999.0,2.39,9
2020-01-03 08:00:00,2020,1,3,8,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,5.3,5.19,99.07,96828.0,17.42,1405.75,334.77,2.85,0.0,3.26,345.38,0.0,394.88,124.57,210.6,1.2,9.92,99,9999,99999,9,999999999,3.17,0.19,0.0,99,0.13,0.6,9
2020-01-03 09:00:00,2020,1,3,9,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,5.69,5.46,98.31,96862.0,210.15,1406.97,352.92,44.53,18.57,38.2,5007.71,1149.8,4506.51,990.68,221.7,1.22,9.9,99,9999,99999,9,999999999,3.24,0.18,0.0,99,0.13,1.18,9
2020-01-03 10:00:00,2020,1,3,10,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,6.69,6.26,97.0,96913.0,417.08,1407.27,366.2,95.45,23.27,81.35,10751.34,1818.92,9574.8,2290.07,225.0,1.39,9.93,99,9999,99999,9,999999999,3.3,0.18,0.0,99,0.13,2.01,9
2020-01-03 11:00:00,2020,1,3,11,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,8.41,7.51,94.11,96940.0,572.95,1407.55,367.9,155.23,11.0,133.73,17559.07,597.1,15191.5,5377.99,238.9,1.53,9.97,99,9999,99999,9,999999999,3.37,0.18,0.0,99,0.13,1.24,9
2020-01-03 12:00:00,2020,1,3,12,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,10.42,8.69,89.0,96882.0,667.2,1407.33,363.88,103.12,3.52,86.71,12292.35,165.92,10368.3,4028.88,244.2,1.61,9.98,99,9999,99999,9,999999999,3.43,0.18,0.0,99,0.13,0.48,9
2020-01-03 13:00:00,2020,1,3,13,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,12.53,9.5,81.77,96787.0,693.38,1407.23,369.33,86.68,1.8,71.69,10529.61,80.69,8731.83,3447.82,244.1,1.58,9.99,99,9999,99999,9,999999999,3.5,0.37,0.0,99,0.13,0.16,9
2020-01-03 14:00:00,2020,1,3,14,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,13.87,10.22,78.63,96687.0,649.67,1407.45,375.77,67.95,1.36,57.4,8326.41,55.6,7049.05,2759.44,234.7,1.42,9.99,99,9999,99999,9,999999999,3.56,0.29,0.0,99,0.13,0.18,9
2020-01-03 15:00:00,2020,1,3,15,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,13.78,11.05,83.63,96629.0,539.12,1407.6,376.92,134.15,3.75,117.06,15212.99,183.5,13328.05,4728.2,207.7,1.16,9.98,99,9999,99999,9,999999999,3.6,0.26,0.0,99,0.13,1.16,9
2020-01-03 16:00:00,2020,1,3,16,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,12.42,11.5,94.14,96699.0,369.2,1407.24,372.77,74.1,19.18,63.43,8374.59,1418.84,7523.36,1777.32,224.5,0.84,9.99,99,9999,99999,9,999999999,3.66,0.25,0.0,99,0.13,11.86,9
2020-01-03 17:00:00,2020,1,3,17,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,11.06,11.02,99.55,96760.0,153.35,1406.36,371.95,22.08,1.92,19.87,2554.57,0.0,2302.22,754.95,293.3,1.03,9.99,99,9999,99999,9,999999999,3.69,0.26,0.0,99,0.13,23.44,9
2020-01-03 18:00:00,2020,1,3,18,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,10.23,10.7,100.0,96823.0,0.0,0.0,364.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.4,1.29,10.0,99,9999,99999,9,999999999,3.73,0.25,0.0,99,999.0,15.92,9
2020-01-03 19:00:00,2020,1,3,19,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,10.65,10.62,99.73,96818.0,0.0,0.0,357.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.0,0.97,10.0,99,9999,99999,9,999999999,3.76,0.24,0.0,99,999.0,5.79,9
2020-01-03 20:00:00,2020,1,3,20,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,10.3,10.35,100.0,96811.0,0.0,0.0,355.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.7,1.09,10.0,99,9999,99999,9,999999999,3.82,0.21,0.0,99,999.0,1.7,9
2020-01-03 21:00:00,2020,1,3,21,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,9.74,10.0,100.0,96785.0,0.0,0.0,354.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.6,1.17,10.0,99,9999,99999,9,999999999,3.67,0.23,0.0,99,999.0,1.96,9
2020-01-03 22:00:00,2020,1,3,22,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,9.4,9.72,100.0,96715.0,0.0,0.0,350.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.5,1.16,10.0,99,9999,99999,9,999999999,3.55,0.26,0.0,99,999.0,5.48,9
2020-01-03 23:00:00,2020,1,3,23,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,9.89,10.02,100.0,96762.0,0.0,0.0,345.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.5,1.66,9.98,99,9999,99999,9,999999999,3.44,0.26,0.0,99,999.0,11.67,9
2020-01-04 00:00:00,2020,1,3,24,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,10.25,10.18,99.47,96827.0,0.0,0.0,345.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.8,1.82,10.0,99,9999,99999,9,999999999,3.33,0.26,0.0,99,999.0,9.1,9
2020-01-04 01:00:00,2020,1,4,1,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,9.26,9.43,100.0,96719.0,0.0,0.0,345.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.4,1.28,10.0,99,9999,99999,9,999999999,3.23,0.25,0.0,99,999.0,3.48,9
2020-01-04 02:00:00,2020,1,4,2,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,8.88,9.13,100.0,96626.0,0.0,0.0,350.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.1,1.31,9.98,99,9999,99999,9,999999999,3.16,0.24,0.0,99,999.0,0.74,9
2020-01-04 03:00:00,2020,1,4,3,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,9.44,9.57,100.0,96615.0,0.0,0.0,340.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.5,1.56,10.0,99,9999,99999,9,999999999,2.97,0.25,0.0,99,999.0,0.79,9
