time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco,temp_F,date
2020-01-02 11:00:00,8.3,-0.5,54.0,0.0,,190.0,11.2,,1016.0,,,46.94,2020-01-02
2020-01-02 12:00:00,10.0,-0.5,48.0,0.0,,200.0,18.4,,1015.2,,,50.0,2020-01-02
2020-01-02 13:00:00,11.1,-0.1,46.0,0.0,,200.0,16.6,,1014.1,,,51.98,2020-01-02
2020-01-02 14:00:00,12.8,-1.2,38.0,0.0,,190.0,18.4,,1013.4,,,55.04,2020-01-02
2020-01-02 15:00:00,13.3,-1.9,35.0,0.0,,210.0,20.5,,1013.5,,,55.94,2020-01-02
2020-01-02 16:00:00,12.2,-1.0,40.0,0.0,,190.0,20.5,,1014.1,,,53.96,2020-01-02
2020-01-02 17:00:00,11.1,-1.0,43.0,0.0,,210.0,16.6,,1014.3,,,51.98,2020-01-02
2020-01-02 18:00:00,10.0,-1.7,44.0,0.0,,200.0,11.2,,1014.1,,,50.0,2020-01-02
2020-01-02 19:00:00,9.4,0.0,52.0,0.0,,190.0,11.2,,1014.8,,,48.92,2020-01-02
2020-01-02 20:00:00,8.3,2.1,65.0,0.0,,200.0,14.8,,1014.6,,7.0,46.94,2020-01-02
2020-01-02 21:00:00,8.3,2.7,68.0,0.0,,190.0,16.6,,1014.4,,7.0,46.94,2020-01-02
2020-01-02 22:00:00,7.8,3.3,73.0,0.0,,210.0,11.2,,1015.1,,7.0,46.04,2020-01-02
2020-01-02 23:00:00,7.2,4.0,80.0,0.0,,200.0,14.8,,1014.2,,7.0,44.96,2020-01-02
2020-01-03 00:00:00,6.7,5.6,93.0,1.3,,190.0,9.4,,1013.5,,7.0,44.06,2020-01-03
2020-01-03 01:00:00,6.7,5.6,93.0,1.5,,200.0,14.8,,1013.3,,7.0,44.06,2020-01-03
2020-01-03 02:00:00,6.7,6.1,96.0,0.3,,200.0,14.8,,1012.6,,7.0,44.06,2020-01-03
2020-01-03 03:00:00,7.2,6.1,93.0,1.0,,200.0,11.2,,1012.0,,7.0,44.96,2020-01-03
2020-01-03 04:00:00,7.2,6.1,93.0,2.0,,190.0,13.0,,1011.3,,7.0,44.96,2020-01-03
2020-01-03 05:00:00,7.8,6.7,93.0,0.5,,200.0,13.0,,1010.6,,7.0,46.04,2020-01-03
2020-01-03 06:00:00,7.8,6.7,93.0,0.3,,200.0,14.8,,1010.7,,7.0,46.04,2020-01-03
2020-01-03 07:00:00,8.3,7.2,93.0,0.0,,200.0,14.8,,1010.6,,7.0,46.94,2020-01-03
2020-01-03 08:00:00,8.3,7.2,93.0,0.0,,190.0,14.8,,1011.0,,7.0,46.94,2020-01-03
2020-01-03 09:00:00,9.4,8.3,93.0,0.0,,190.0,13.0,,1011.7,,7.0,48.92,2020-01-03
2020-01-03 10:00:00,10.0,8.3,89.0,0.0,,200.0,13.0,,1012.1,,7.0,50.0,2020-01-03
2020-01-03 11:00:00,10.6,8.4,86.0,0.0,,190.0,9.4,,1012.2,,7.0,51.08,2020-01-03
2020-01-03 12:00:00,10.6,9.4,92.0,0.8,,190.0,11.2,,1011.7,,7.0,51.08,2020-01-03
2020-01-03 13:00:00,11.1,10.0,93.0,0.5,,210.0,11.2,,1011.5,,7.0,51.98,2020-01-03
2020-01-03 14:00:00,11.1,10.0,93.0,0.3,,220.0,11.2,,1010.9,,7.0,51.98,2020-01-03
2020-01-03 15:00:00,11.1,10.0,93.0,0.8,,210.0,14.8,,1009.6,,7.0,51.98,2020-01-03
2020-01-03 16:00:00,11.7,10.6,93.0,0.5,,210.0,13.0,,1010.2,,5.0,53.06,2020-01-03
2020-01-03 17:00:00,11.1,10.6,97.0,0.5,,200.0,7.6,,1010.2,,6.0,51.98,2020-01-03
2020-01-03 18:00:00,11.1,10.6,97.0,0.5,,190.0,5.4,,1010.2,,7.0,51.98,2020-01-03
2020-01-03 19:00:00,11.1,10.6,97.0,0.5,,190.0,5.4,,1010.9,,5.0,51.98,2020-01-03
2020-01-03 20:00:00,11.1,10.6,97.0,0.43333333333333335,,200.0,13.0,,1010.7,,6.0,51.98,2020-01-03
2020-01-03 21:00:00,11.1,10.6,97.0,0.3666666666666667,,180.0,7.6,,1009.9,,7.0,51.98,2020-01-03
2020-01-03 22:00:00,11.1,10.6,97.0,0.3,,190.0,7.6,,1009.7,,5.0,51.98,2020-01-03
2020-01-03 23:00:00,11.1,10.6,97.0,0.15,,180.0,9.4,,1009.3,,6.0,51.98,2020-01-03
2020-01-04 00:00:00,11.1,10.6,97.0,0.0,,200.0,13.0,,1009.8,,7.0,51.98,2020-01-04
2020-01-04 01:00:00,11.1,10.6,97.0,0.06,,210.0,5.4,,1009.0,,7.0,51.98,2020-01-04
2020-01-04 02:00:00,12.2,11.1,93.0,0.12,,200.0,11.2,,1008.3,,7.0,53.96,2020-01-04
2020-01-04 03:00:00,12.8,12.2,96.0,0.18,,220.0,9.4,,1008.0,,7.0,55.04,2020-01-04
2020-01-04 04:00:00,12.8,12.2,96.0,0.24,,210.0,7.6,,1006.8,,7.0,55.04,2020-01-04
2020-01-04 05:00:00,12.2,11.7,97.0,0.3,,210.0,9.4,,1007.2,,7.0,53.96,2020-01-04
2020-01-04 06:00:00,12.8,12.2,96.0,0.8,,180.0,11.2,,1006.8,,5.0,55.04,2020-01-04
2020-01-04 07:00:00,13.3,12.8,97.0,0.5,,200.0,13.0,,1007.0,,7.0,55.94,2020-01-04
2020-01-04 08:00:00,13.9,12.8,93.0,0.4,,220.0,5.4,,1006.1,,5.0,57.02,2020-01-04
2020-01-04 09:00:00,13.9,12.8,93.0,0.3,,220.0,5.4,,1006.8,,5.333333333333333,57.02,2020-01-04
2020-01-04 10:00:00,14.4,13.3,93.0,0.0,,200.0,11.2,,1006.4,,5.666666666666667,57.92,2020-01-04
2020-01-04 11:00:00,16.1,13.4,84.0,0.0,,210.0,14.8,,1005.8,,6.0,60.980000000000004,2020-01-04
2020-01-04 12:00:00,16.1,12.8,81.0,0.0,,220.0,13.0,,1004.7,,6.333333333333333,60.980000000000004,2020-01-04
2020-01-04 13:00:00,16.1,11.7,75.0,0.0,,230.0,9.4,,1003.0,,6.666666666666666,60.980000000000004,2020-01-04
2020-01-04 14:00:00,15.6,12.7,83.0,1.8,,190.0,14.8,,1001.6,,7.0,60.08,2020-01-04
2020-01-04 15:00:00,12.8,11.0,89.0,3.6,,200.0,14.8,,1002.4,,7.119402985074627,55.04,2020-01-04
2020-01-04 16:00:00,12.8,7.3,69.0,1.8,,280.0,13.0,,1002.9,,7.2388059701492535,55.04,2020-01-04
2020-01-04 17:00:00,12.2,6.0,66.0,0.0,,270.0,11.2,,1002.9,,7.358208955223881,53.96,2020-01-04
2020-01-04 18:00:00,11.1,5.0,66.0,0.0,,270.0,13.0,,1003.7,,,51.98,2020-01-04
2020-01-04 19:00:00,10.6,1.1,52.0,0.0,,290.0,20.5,,1005.6,,,51.08,2020-01-04
2020-01-04 20:00:00,9.4,0.0,52.0,0.0,,280.0,16.6,,1006.8,,,48.92,2020-01-04
2020-01-04 21:00:00,7.2,0.6,63.0,0.0,,280.0,20.5,,1008.2,,,44.96,2020-01-04
2020-01-04 22:00:00,5.6,-1.8,59.0,0.0,,280.0,16.6,,1008.6,,,42.08,2020-01-04
2020-01-04 23:00:00,6.1,-3.3,51.0,0.0,,300.0,20.5,,1009.3,,,42.980000000000004,2020-01-04
2020-01-05 00:00:00,5.0,-3.8,53.0,0.0,,280.0,14.8,,1010.4,,,41.0,2020-01-05
2020-01-05 01:00:00,5.0,-3.3,55.0,0.0,,290.0,9.4,,1011.5,,,41.0,2020-01-05
2020-01-05 02:00:00,5.0,-4.3,51.0,0.0,,300.0,20.5,,1013.1,,,41.0,2020-01-05
2020-01-05 03:00:00,4.4,-4.9,51.0,0.0,,300.0,29.5,,1014.7,,,39.92,2020-01-05
2020-01-05 04:00:00,3.9,-5.1,52.0,0.0,,290.0,20.5,,1015.7,,,39.02,2020-01-05
2020-01-05 05:00:00,3.9,-5.6,50.0,0.0,,310.0,24.1,,1015.6,,,39.02,2020-01-05
2020-01-05 06:00:00,3.9,-5.6,50.0,0.0,,320.0,13.0,,1016.0,,,39.02,2020-01-05
2020-01-05 07:00:00,2.8,-5.6,54.0,0.0,,240.0,5.4,,1017.2,,,37.04,2020-01-05
2020-01-05 08:00:00,2.8,-4.9,57.0,0.0,,0.0,0.0,,1018.1,,,37.04,2020-01-05
2020-01-05 09:00:00,5.0,-4.3,51.0,0.0,,310.0,11.2,,1019.0,,,41.0,2020-01-05
2020-01-05 10:00:00,5.6,-4.3,49.0,0.0,,200.0,9.4,,1020.1,,,42.08,2020-01-05
2020-01-05 11:00:00,6.7,-4.4,45.0,0.0,,290.0,14.8,,1020.7,,,44.06,2020-01-05
2020-01-05 12:00:00,7.2,-4.0,45.0,0.0,,290.0,11.2,,1020.2,,,44.96,2020-01-05
2020-01-05 13:00:00,6.7,-4.4,45.0,0.0,,260.0,16.6,,1020.1,,,44.06,2020-01-05
2020-01-05 14:00:00,7.2,-4.3,44.0,0.0,,260.0,22.3,,1019.9,,,44.96,2020-01-05
2020-01-05 15:00:00,7.8,-4.0,43.0,0.0,,290.0,13.0,,1019.5,,,46.04,2020-01-05
2020-01-05 16:00:00,7.8,-4.3,42.0,0.0,,230.0,5.4,,1019.6,,,46.04,2020-01-05
2020-01-05 17:00:00,6.7,-4.4,45.0,0.0,,230.0,7.6,,1019.4,,,44.06,2020-01-05
2020-01-05 18:00:00,5.6,-4.3,49.0,0.0,,240.0,7.6,,1019.0,,,42.08,2020-01-05
2020-01-05 19:00:00,3.3,-4.0,59.0,0.0,,0.0,0.0,,1019.2,,,37.94,2020-01-05
2020-01-05 20:00:00,2.8,-4.4,59.0,0.0,,0.0,0.0,,1018.6,,,37.04,2020-01-05
2020-01-05 21:00:00,0.0,-3.9,75.0,0.0,,0.0,0.0,,1018.3,,,32.0,2020-01-05
2020-01-05 22:00:00,2.8,-4.0,61.0,0.0,,210.0,7.6,,1017.0,,,37.04,2020-01-05
2020-01-05 23:00:00,2.8,-4.0,61.0,0.0,,220.0,7.6,,1017.1,,,37.04,2020-01-05
2020-01-06 00:00:00,2.2,-3.9,64.0,0.0,,220.0,7.6,,1016.4,,,35.96,2020-01-06
2020-01-06 01:00:00,2.2,-3.9,64.0,0.0,,220.0,9.4,,1016.0,,,35.96,2020-01-06
2020-01-06 02:00:00,2.8,-4.0,61.0,0.0,,240.0,7.6,,1015.7,,,37.04,2020-01-06
2020-01-06 03:00:00,3.3,-3.3,62.0,0.0,,230.0,7.6,,1015.4,,,37.94,2020-01-06
2020-01-06 04:00:00,6.1,-2.3,55.0,0.0,,240.0,11.2,,1015.2,,,42.980000000000004,2020-01-06
2020-01-06 05:00:00,6.7,-2.2,53.0,0.0,,230.0,18.4,,1015.2,,,44.06,2020-01-06
2020-01-06 06:00:00,5.6,-2.3,57.0,0.0,,0.0,0.0,,1016.2,,,42.08,2020-01-06
2020-01-06 07:00:00,5.6,-2.3,57.0,0.0,,0.0,0.0,,1017.1,,,42.08,2020-01-06
2020-01-06 08:00:00,5.6,-2.3,57.0,0.0,,250.0,5.4,,1018.1,,,42.08,2020-01-06
2020-01-06 09:00:00,8.3,-2.1,48.0,0.0,,250.0,9.4,,1018.5,,,46.94,2020-01-06
2020-01-06 10:00:00,9.4,-2.9,42.0,0.0,,270.0,20.5,,1019.0,,,48.92,2020-01-06
2020-01-06 11:00:00,10.6,-3.1,38.0,0.0,,270.0,14.8,,1019.0,,,51.08,2020-01-06
2020-01-06 12:00:00,11.7,-4.1,33.0,0.0,,280.0,13.0,,1018.7,,,53.06,2020-01-06
2020-01-06 13:00:00,12.2,-5.8,28.0,0.0,,270.0,16.6,,1018.2,,,53.96,2020-01-06
2020-01-06 14:00:00,13.3,-4.8,28.0,0.0,,270.0,11.2,,1017.9,,,55.94,2020-01-06
2020-01-06 15:00:00,12.8,-8.4,22.0,0.0,,270.0,14.8,,1018.1,,,55.04,2020-01-06
2020-01-06 16:00:00,12.2,-8.4,23.0,0.0,,270.0,11.2,,1018.7,,,53.96,2020-01-06
2020-01-06 17:00:00,10.0,-10.2,23.0,0.0,,135.0,5.4,,1019.0,,,50.0,2020-01-06
2020-01-06 18:00:00,5.6,-7.6,38.0,0.0,,0.0,0.0,,1019.5,,,42.08,2020-01-06
2020-01-06 19:00:00,6.1,-9.0,33.0,0.0,,0.0,0.0,,1020.3,,,42.980000000000004,2020-01-06
2020-01-06 20:00:00,4.4,-7.1,43.0,0.0,,270.0,5.4,,1020.7,,,39.92,2020-01-06
2020-01-06 21:00:00,2.2,-7.2,50.0,0.0,,0.0,0.0,,1020.8,,,35.96,2020-01-06
2020-01-06 22:00:00,3.9,-8.2,41.0,0.0,,0.0,5.4,,1020.8,,,39.02,2020-01-06
2020-01-06 23:00:00,0.0,-6.6,61.0,0.0,,0.0,0.0,,1020.3,,,32.0,2020-01-06
2020-01-07 00:00:00,-1.1,-7.9,60.0,0.0,,0.0,0.0,,1020.1,,,30.02,2020-01-07
2020-01-07 01:00:00,-2.8,-6.6,75.0,0.0,,0.0,0.0,,1019.7,,,26.96,2020-01-07
2020-01-07 02:00:00,-1.7,-6.6,69.0,0.0,,0.0,0.0,,1019.2,,,28.94,2020-01-07
2020-01-07 03:00:00,-1.1,-6.6,66.0,0.0,,0.0,0.0,,1019.0,,,30.02,2020-01-07
2020-01-07 04:00:00,-0.6,-6.2,66.0,0.0,,340.0,5.4,,1018.9,,,30.92,2020-01-07
2020-01-07 05:00:00,0.0,-4.4,72.0,0.0,,0.0,0.0,,1018.3,,,32.0,2020-01-07
2020-01-07 06:00:00,1.7,-6.1,56.0,0.0,,90.0,9.4,,1015.4,,14.64179104477612,35.06,2020-01-07
2020-01-07 07:00:00,2.2,-6.6,52.0,0.0,,180.0,5.4,,1016.8,,14.761194029850746,35.96,2020-01-07
2020-01-07 08:00:00,2.2,-6.6,52.0,0.0,,270.0,7.6,,1016.9,,14.880597014925373,35.96,2020-01-07
2020-01-07 09:00:00,3.3,-7.2,46.0,0.0,,360.0,11.2,,1016.6,,15.0,37.94,2020-01-07
2020-01-07 10:00:00,1.1,-1.6,82.0,0.8,,10.0,9.4,,1015.3,,14.0,33.98,2020-01-07
2020-01-07 11:00:00,1.7,0.1,89.0,3.3,,300.0,5.4,,1013.8,,7.0,35.06,2020-01-07
2020-01-07 12:00:00,1.7,0.5,92.0,2.0,,20.0,7.6,,1011.5,,7.0,35.06,2020-01-07
2020-01-07 13:00:00,1.7,0.5,92.0,0.5,,290.0,7.6,,1011.6,,14.0,35.06,2020-01-07
2020-01-07 14:00:00,2.8,1.2,89.0,0.25,,300.0,11.2,,1010.5,,13.923076923076923,37.04,2020-01-07
2020-01-07 15:00:00,4.4,1.8,83.0,0.0,,270.0,14.8,,1011.9,,13.846153846153847,39.92,2020-01-07
2020-01-07 16:00:00,5.0,-0.6,67.0,0.0,,290.0,14.8,,1013.4,,13.76923076923077,41.0,2020-01-07
2020-01-07 17:00:00,5.0,-2.1,60.0,0.0,,280.0,20.5,,1014.8,,,41.0,2020-01-07
2020-01-07 18:00:00,3.9,-2.7,62.0,0.0,,290.0,7.6,,1016.5,,,39.02,2020-01-07
2020-01-07 19:00:00,3.9,-3.9,57.0,0.0,,290.0,14.8,,1017.2,,,39.02,2020-01-07
2020-01-07 20:00:00,2.8,-4.0,61.0,0.0,,220.0,7.6,,1018.3,,,37.04,2020-01-07
2020-01-07 21:00:00,1.7,-4.0,66.0,0.0,,230.0,7.6,,1019.2,,,35.06,2020-01-07
2020-01-07 22:00:00,0.6,-3.9,72.0,0.0,,210.0,7.6,,1019.5,,,33.08,2020-01-07
2020-01-07 23:00:00,0.6,-3.9,72.0,0.0,,210.0,9.4,,1019.3,,,33.08,2020-01-07
2020-01-08 00:00:00,-0.6,-4.0,78.0,0.0,,210.0,7.6,,1019.6,,,30.92,2020-01-08
2020-01-08 01:00:00,0.6,-3.9,72.0,0.0,,200.0,9.4,,1018.9,,,33.08,2020-01-08
2020-01-08 02:00:00,-1.7,-3.9,85.0,0.0,,180.0,7.6,,1019.1,,,28.94,2020-01-08
2020-01-08 03:00:00,1.7,-4.0,66.0,0.0,,240.0,7.6,,1019.2,,,35.06,2020-01-08
2020-01-08 04:00:00,2.8,-4.4,59.0,0.0,,235.0,9.4,,1018.8,,,37.04,2020-01-08
2020-01-08 05:00:00,2.8,-4.9,57.0,0.0,,230.0,7.6,,1018.9,,,37.04,2020-01-08
2020-01-08 06:00:00,3.3,-4.9,55.0,0.0,,250.0,7.6,,1019.7,,,37.94,2020-01-08
2020-01-08 07:00:00,4.4,-4.9,51.0,0.0,,260.0,11.2,,1019.8,,,39.92,2020-01-08
2020-01-08 08:00:00,4.4,-5.7,48.0,0.0,,240.0,7.6,,1020.3,,,39.92,2020-01-08
2020-01-08 09:00:00,5.6,-5.1,46.0,0.0,,240.0,7.6,,1021.2,,,42.08,2020-01-08
2020-01-08 10:00:00,8.3,-3.9,42.0,0.0,,270.0,9.4,,1021.7,,,46.94,2020-01-08
2020-01-08 11:00:00,8.3,-3.3,44.0,0.0,,270.0,25.9,,1021.7,,,46.94,2020-01-08
2020-01-08 12:00:00,10.0,-5.6,33.0,0.0,,280.0,18.4,,1021.2,,,50.0,2020-01-08
2020-01-08 13:00:00,10.0,-7.7,28.0,0.0,,260.0,31.7,,1021.5,,,50.0,2020-01-08
2020-01-08 14:00:00,11.1,-9.3,23.0,0.0,,280.0,18.4,,1022.1,,,51.98,2020-01-08
2020-01-08 15:00:00,11.1,-10.4,21.0,0.0,,300.0,25.9,,1022.7,,,51.98,2020-01-08
2020-01-08 16:00:00,10.6,-12.1,19.0,0.0,,260.0,16.6,,1023.8,,,51.08,2020-01-08
2020-01-08 17:00:00,8.9,-12.3,21.0,0.0,,260.0,7.6,,1025.3,,,48.02,2020-01-08
2020-01-08 18:00:00,6.7,-11.0,27.0,0.0,,260.0,5.4,,1026.4,,,44.06,2020-01-08
2020-01-08 19:00:00,6.7,-11.0,27.0,0.0,,290.0,9.4,,1027.2,,,44.06,2020-01-08
2020-01-08 20:00:00,3.9,-11.7,31.0,0.0,,145.0,5.4,,1028.0,,,39.02,2020-01-08
2020-01-08 21:00:00,2.2,-10.7,38.0,0.0,,0.0,0.0,,1029.0,,,35.96,2020-01-08
2020-01-08 22:00:00,3.9,-11.7,31.0,0.0,,280.0,9.4,,1029.7,,,39.02,2020-01-08
2020-01-08 23:00:00,1.7,-10.5,40.0,0.0,,0.0,0.0,,1030.7,,,35.06,2020-01-08
2020-01-09 00:00:00,-1.1,-9.0,55.0,0.0,,0.0,0.0,,1032.0,,,30.02,2020-01-09
2020-01-09 01:00:00,-0.6,-11.1,45.0,0.0,,0.0,0.0,,1032.6,,,30.92,2020-01-09
2020-01-09 02:00:00,-2.2,-9.4,58.0,0.0,,0.0,0.0,,1033.4,,,28.04,2020-01-09
2020-01-09 03:00:00,-3.3,-8.4,68.0,0.0,,0.0,0.0,,1034.2,,,26.060000000000002,2020-01-09
2020-01-09 04:00:00,-3.3,-9.3,63.0,0.0,,0.0,0.0,,1034.7,,,26.060000000000002,2020-01-09
2020-01-09 05:00:00,-0.6,-11.1,45.0,0.0,,0.0,0.0,,1035.9,,,30.92,2020-01-09
2020-01-09 06:00:00,-1.7,-8.9,58.0,0.0,,360.0,7.6,,1037.3,,,28.94,2020-01-09
2020-01-09 07:00:00,-1.7,-8.9,58.0,0.0,,360.0,5.4,,1038.4,,,28.94,2020-01-09
2020-01-09 08:00:00,-2.8,-8.3,66.0,0.0,,30.0,5.4,,1039.2,,,26.96,2020-01-09
2020-01-09 09:00:00,0.6,-8.4,51.0,0.0,,70.0,11.2,,1040.1,,,33.08,2020-01-09
2020-01-09 10:00:00,2.2,-7.7,48.0,0.0,,90.0,7.6,,1040.8,,,35.96,2020-01-09
2020-01-09 11:00:00,2.8,-7.7,46.0,0.0,,130.0,9.4,,1040.8,,,37.04,2020-01-09
2020-01-09 12:00:00,3.9,-7.9,42.0,0.0,,0.0,0.0,,1039.8,,,39.02,2020-01-09
2020-01-09 13:00:00,5.0,-7.8,39.0,0.0,,140.0,9.4,,1038.6,,,41.0,2020-01-09
2020-01-09 14:00:00,5.6,-7.6,38.0,0.0,,90.0,7.6,,1038.2,,,42.08,2020-01-09
2020-01-09 15:00:00,5.6,-7.6,38.0,0.0,,130.0,7.6,,1038.1,,,42.08,2020-01-09
2020-01-09 16:00:00,5.6,-6.6,41.0,0.0,,110.0,9.4,,1037.9,,,42.08,2020-01-09
2020-01-09 17:00:00,5.0,-6.0,45.0,0.0,,0.0,0.0,,1038.1,,,41.0,2020-01-09
2020-01-09 18:00:00,3.3,-6.1,50.0,0.0,,0.0,0.0,,1038.9,,,37.94,2020-01-09
2020-01-09 19:00:00,2.2,-5.7,56.0,0.0,,0.0,0.0,,1039.0,,,35.96,2020-01-09
2020-01-09 20:00:00,1.1,-5.6,61.0,0.0,,0.0,0.0,,1039.0,,,33.98,2020-01-09
2020-01-09 21:00:00,-1.1,-6.1,69.0,0.0,,0.0,0.0,,1039.1,,,30.02,2020-01-09
2020-01-09 22:00:00,-1.7,-5.5,75.0,0.0,,330.0,5.4,,1039.0,,,28.94,2020-01-09
2020-01-09 23:00:00,-1.1,-5.5,72.0,0.0,,0.0,0.0,,1038.3,,,30.02,2020-01-09
2020-01-10 00:00:00,-1.1,-5.0,75.0,0.0,,0.0,0.0,,1037.8,,,30.02,2020-01-10
2020-01-10 01:00:00,-0.6,-4.0,78.0,0.0,,0.0,0.0,,1036.7,,,30.92,2020-01-10
2020-01-10 02:00:00,2.2,-3.3,67.0,0.0,,0.0,0.0,,1036.4,,,35.96,2020-01-10
2020-01-10 03:00:00,2.8,-2.7,67.0,0.0,,0.0,0.0,,1035.8,,,37.04,2020-01-10
2020-01-10 04:00:00,3.3,-2.2,67.0,0.0,,0.0,0.0,,1034.9,,,37.94,2020-01-10
2020-01-10 05:00:00,3.3,-1.7,70.0,0.0,,270.0,5.4,,1034.8,,,37.94,2020-01-10
2020-01-10 06:00:00,3.9,-1.1,70.0,0.0,,320.0,5.4,,1035.2,,,39.02,2020-01-10
2020-01-10 07:00:00,3.9,-1.7,67.0,0.0,,0.0,0.0,,1035.5,,,39.02,2020-01-10
2020-01-10 08:00:00,4.4,-0.6,70.0,0.0,,0.0,0.0,,1035.7,,,39.92,2020-01-10
2020-01-10 09:00:00,5.0,-0.6,67.0,0.0,,0.0,0.0,,1036.2,,,41.0,2020-01-10
2020-01-10 10:00:00,6.7,-0.5,60.0,0.0,,190.0,7.6,,1036.4,,,44.06,2020-01-10
2020-01-10 11:00:00,8.3,0.5,58.0,0.0,,190.0,9.4,,1036.0,,,46.94,2020-01-10
2020-01-10 12:00:00,10.0,1.6,56.0,0.0,,190.0,14.8,,1034.6,,,50.0,2020-01-10
2020-01-10 13:00:00,11.1,3.4,59.0,0.0,,200.0,13.0,,1033.3,,,51.98,2020-01-10
2020-01-10 14:00:00,12.2,4.4,59.0,0.0,,190.0,14.8,,1032.3,,,53.96,2020-01-10
2020-01-10 15:00:00,12.8,6.2,64.0,0.0,,210.0,9.4,,1031.7,,,55.04,2020-01-10
2020-01-10 16:00:00,12.8,6.2,64.0,0.0,,180.0,9.4,,1031.9,,,55.04,2020-01-10
2020-01-10 17:00:00,11.1,5.6,69.0,0.0,,180.0,11.2,,1032.1,,,51.98,2020-01-10
2020-01-10 18:00:00,10.0,5.6,74.0,0.0,,0.0,0.0,,1032.3,,,50.0,2020-01-10
2020-01-10 19:00:00,9.4,5.0,74.0,0.0,,0.0,0.0,,1031.7,,,48.92,2020-01-10
