0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
2020,4,26,21,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,17.2,13.3,78.0,100630.0,0.0,0.0,318.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,99,9999,99999,9,999999999,1.62,0.16,0.0,99,999.0,0.0,9
2020,4,26,22,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,16.1,12.3,78.0,100720.0,0.0,0.0,340.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,99,9999,99999,9,999999999,1.63,0.14,0.0,99,999.0,0.0,9
2020,4,26,23,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,16.1,12.8,81.0,100680.0,0.0,0.0,330.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,5.4,5.06,99,9999,99999,9,999999999,1.64,0.13,0.0,99,999.0,0.0,9
2020,4,26,24,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,18.3,12.7,70.0,100810.0,0.0,0.0,321.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,7.6,4.81,99,9999,99999,9,999999999,1.65,0.15,0.0,99,999.0,0.0,9
2020,4,27,1,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,17.8,10.7,63.0,100840.0,0.0,0.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,11.2,3.26,99,9999,99999,9,999999999,1.65,0.17,0.0,99,999.0,0.0,9
2020,4,27,2,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,15.0,11.2,78.0,100760.0,0.0,0.0,293.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,99,9999,99999,9,999999999,1.62,0.18,0.0,99,999.0,0.0,9
2020,4,27,3,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,13.9,10.7,81.0,100760.0,0.0,0.0,294.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,99,9999,99999,9,999999999,1.74,0.22,0.0,99,999.0,0.0,9
2020,4,27,4,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,13.3,9.9,80.0,100790.0,0.0,0.0,298.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,99,9999,99999,9,999999999,1.83,0.28,0.0,99,999.0,0.0,9
2020,4,27,5,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,13.3,9.0,75.0,100810.0,0.0,0.0,303.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,7.6,2.41,99,9999,99999,9,999999999,1.92,0.31,0.0,99,999.0,0.0,9
2020,4,27,6,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,13.3,9.4,77.0,100890.0,57.75,1345.46,318.77,11.85,16.86,13.45,1338.68,429.98,1703.25,275.73,170.0,5.4,4.58,99,9999,99999,9,999999999,2.01,0.35,0.0,99,0.12,0.0,9
2020,4,27,7,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,13.3,9.0,75.0,100970.0,314.23,1342.15,334.0,80.4,122.03,52.68,8914.18,8451.55,7163.73,936.22,255.0,5.4,6.72,99,9999,99999,9,999999999,2.1,0.35,0.0,99,0.13,0.0,9
2020,4,27,8,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,13.3,10.7,84.0,101120.0,578.72,1342.79,343.95,160.35,156.43,101.87,17962.86,13829.53,13521.83,2002.62,340.0,16.6,8.13,99,9999,99999,9,999999999,2.17,0.3,0.0,99,0.12,0.5,9
2020,4,27,9,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,12.2,9.4,83.0,101270.0,816.97,1342.63,349.35,219.15,61.82,162.62,24563.56,5760.29,18895.74,5701.59,330.0,11.2,9.69,99,9999,99999,9,999999999,1.94,0.24,0.0,99,0.11,0.3,9
2020,4,27,10,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,11.1,7.8,80.0,101380.0,1012.75,1342.52,350.7,321.92,61.17,244.25,36044.29,5837.07,28161.99,9621.91,330.0,18.4,9.82,99,9999,99999,9,999999999,1.75,0.22,0.0,99,0.12,0.3,9
2020,4,27,11,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,11.7,6.6,71.0,101500.0,1152.78,1342.62,373.5,463.85,141.98,305.72,52338.58,14134.11,35620.67,12613.19,320.0,11.2,9.44,99,9999,99999,9,999999999,1.57,0.23,0.0,99,0.12,0.2,9
2020,4,27,12,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,10.6,6.7,77.0,101560.0,1227.47,1342.59,371.5,567.75,121.34,397.24,63343.08,12139.21,45255.7,19907.96,310.0,16.6,9.74,99,9999,99999,9,999999999,1.39,0.25,0.0,99,0.12,0.1,9
2020,4,27,13,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,12.2,4.4,59.0,101610.0,1231.8,1342.59,376.62,519.38,76.95,372.39,57939.04,7579.15,42403.24,18919.46,320.0,18.4,9.8,99,9999,99999,9,999999999,1.2,0.38,0.0,99,0.12,0.0,9
2020,4,27,14,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,13.9,3.9,51.0,101660.0,1165.47,1342.67,365.7,591.55,126.18,400.69,65477.06,12817.15,45100.52,17007.21,320.0,14.8,9.58,99,9999,99999,9,999999999,1.02,0.33,0.0,99,0.12,0.0,9
2020,4,27,15,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,14.4,3.2,47.0,101710.0,1033.03,1342.64,366.58,429.2,579.15,183.16,46159.43,58300.91,24239.17,5991.72,310.0,22.3,9.57,99,9999,99999,9,999999999,1.0,0.29,0.0,99,0.12,0.0,9
2020,4,27,16,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,16.1,3.2,42.0,101690.0,843.53,1342.7,334.33,489.65,374.47,252.39,53159.44,37835.6,29253.76,6475.02,320.0,22.3,6.3,99,9999,99999,9,999999999,0.98,0.23,0.0,99,0.11,0.0,9
2020,4,27,17,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,15.6,3.4,44.0,101760.0,609.9,1342.5,330.08,305.65,481.78,116.6,33332.44,45752.62,15796.98,2310.15,330.0,20.5,5.54,99,9999,99999,9,999999999,0.96,0.21,0.0,99,0.11,0.0,9
2020,4,27,18,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,16.1,3.2,42.0,101810.0,348.05,1343.01,322.0,160.1,408.55,62.8,16710.99,33866.52,9455.41,1155.4,330.0,18.4,4.92,99,9999,99999,9,999999999,0.95,0.12,0.0,99,0.13,0.0,9
2020,4,27,19,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,15.6,3.4,44.0,101900.0,82.45,1342.89,304.9,26.85,109.77,20.12,2845.5,3752.91,2891.64,355.44,330.0,13.0,3.93,99,9999,99999,9,999999999,0.94,0.1,0.0,99,0.14,0.0,9
2020,4,27,20,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,13.9,3.4,49.0,101970.0,0.0,0.0,291.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,7.6,2.75,99,9999,99999,9,999999999,0.93,0.1,0.0,99,999.0,0.0,9
2020,4,27,21,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,12.8,2.9,51.0,102060.0,0.0,0.0,280.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,5.4,1.86,99,9999,99999,9,999999999,0.93,0.1,0.0,99,999.0,0.0,9
2020,4,27,22,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,8.9,3.9,71.0,102100.0,0.0,0.0,272.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,99,9999,99999,9,999999999,0.94,0.1,0.0,99,999.0,0.0,9
2020,4,27,23,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,8.3,4.3,76.0,102090.0,0.0,0.0,276.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,99,9999,99999,9,999999999,0.95,0.1,0.0,99,999.0,0.0,9
2020,4,27,24,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,7.8,3.8,76.0,102110.0,0.0,0.0,267.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,99,9999,99999,9,999999999,0.96,0.11,0.0,99,999.0,0.0,9
2020,4,28,1,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,7.2,4.3,82.0,102150.0,0.0,0.0,267.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,99,9999,99999,9,999999999,0.97,0.11,0.0,99,999.0,0.0,9
2020,4,28,2,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,6.7,3.3,79.0,102150.0,0.0,0.0,266.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,99,9999,99999,9,999999999,0.99,0.11,0.0,99,999.0,0.0,9
2020,4,28,3,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,5.6,2.8,82.0,102130.0,0.0,0.0,262.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,99,9999,99999,9,999999999,1.05,0.12,0.0,99,999.0,0.0,9
2020,4,28,4,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,5.6,2.8,82.0,102170.0,0.0,0.0,275.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98,99,9999,99999,9,999999999,1.12,0.12,0.0,99,999.0,0.0,9
2020,4,28,5,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,4.4,2.3,86.0,102210.0,0.0,0.0,269.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5.4,0.88,99,9999,99999,9,999999999,1.19,0.12,0.0,99,999.0,0.0,9
2020,4,28,6,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,6.1,3.9,86.0,102290.0,61.05,1340.67,279.52,18.55,83.55,15.86,1979.52,2219.85,2333.64,278.84,0.0,0.0,2.37,99,9999,99999,9,999999999,1.26,0.13,0.0,99,0.14,0.0,9
2020,4,28,7,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,6.1,4.4,89.0,102320.0,318.8,1342.22,298.35,150.12,363.04,65.41,16105.78,27448.21,9246.62,1180.54,0.0,0.0,3.95,99,9999,99999,9,999999999,1.34,0.14,0.0,99,0.14,0.0,9
2020,4,28,8,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,9.4,6.7,83.0,102380.0,582.75,1341.85,309.23,328.3,435.49,146.91,34912.47,40017.94,19408.98,2950.36,0.0,0.0,4.87,99,9999,99999,9,999999999,1.42,0.15,0.0,99,0.15,0.0,9
2020,4,28,9,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,14.4,7.2,62.0,102380.0,820.47,1341.98,325.25,504.5,506.0,226.69,53794.51,48849.88,28618.48,5491.0,180.0,7.6,6.22,99,9999,99999,9,999999999,1.49,0.15,0.0,99,0.14,0.0,9
2020,4,28,10,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,16.7,5.6,48.0,102400.0,1015.78,1342.06,341.05,652.08,487.67,313.71,69452.08,47561.7,37876.23,10142.13,155.0,5.4,8.0,99,9999,99999,9,999999999,1.57,0.16,0.0,99,0.14,0.0,9
2020,4,28,11,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,17.8,5.1,43.0,102390.0,1155.38,1342.03,333.98,792.42,626.91,248.21,85241.12,62156.0,31286.18,10790.64,130.0,11.2,4.16,99,9999,99999,9,999999999,1.67,0.18,0.0,99,0.14,0.0,9
2020,4,28,12,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,19.4,4.3,37.0,102350.0,1229.78,1342.02,363.62,613.53,576.98,187.96,67875.62,58151.22,25230.7,10940.06,110.0,7.6,7.62,99,9999,99999,9,999999999,1.77,0.19,0.0,99,0.14,0.0,9
2020,4,28,13,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,20.6,4.6,35.0,102270.0,1233.93,1341.99,351.27,849.15,624.1,288.24,91338.95,61478.38,35244.47,16635.02,210.0,5.4,4.56,99,9999,99999,9,999999999,1.87,0.18,0.0,99,0.13,0.0,9
2020,4,28,14,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,20.0,7.4,44.0,102230.0,1167.55,1341.99,337.52,810.95,781.12,159.19,87968.7,79994.94,20259.5,6813.21,110.0,22.3,2.45,99,9999,99999,9,999999999,1.97,0.2,0.0,99,0.13,0.0,9
2020,4,28,15,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,20.0,7.4,44.0,102180.0,1035.2,1341.97,368.55,568.95,434.37,261.8,62150.81,41773.56,33463.48,8656.71,110.0,22.3,7.6,99,9999,99999,9,999999999,2.02,0.22,0.0,99,0.12,0.0,9
2020,4,28,16,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,19.4,6.8,44.0,102090.0,845.92,1341.87,370.88,412.33,460.97,152.3,46187.48,43845.66,21233.66,3659.86,100.0,25.9,6.75,99,9999,99999,9,999999999,2.07,0.24,0.0,99,0.12,0.0,9
2020,4,28,17,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,17.2,6.7,50.0,102070.0,612.62,1342.06,369.95,261.35,342.48,129.2,28524.2,30922.23,18094.28,2587.14,150.0,16.6,7.31,99,9999,99999,9,999999999,2.13,0.25,0.0,99,0.11,0.0,9
2020,4,28,18,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,17.8,7.2,50.0,102060.0,351.25,1342.27,365.92,125.68,199.74,79.17,13657.55,14496.23,10453.78,1491.28,120.0,18.4,7.72,99,9999,99999,9,999999999,2.21,0.26,0.0,99,0.12,0.0,9
2020,4,28,19,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,16.7,6.8,52.0,102040.0,85.3,1343.57,371.1,16.35,31.18,16.71,1854.25,1011.63,2130.26,344.41,140.0,22.3,8.8,99,9999,99999,9,999999999,2.26,0.28,0.0,99,0.12,0.0,9
2020,4,28,20,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,15.6,7.9,60.0,102040.0,0.0,0.0,370.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,16.6,9.44,99,9999,99999,9,999999999,2.31,0.3,0.0,99,999.0,0.0,9
2020,4,28,21,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,15.6,9.5,67.0,102060.0,0.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,14.8,9.33,99,9999,99999,9,999999999,2.26,0.36,0.0,99,999.0,0.0,9
2020,4,28,22,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,15.6,9.9,69.0,102030.0,0.0,0.0,346.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,14.8,9.09,99,9999,99999,9,999999999,2.2,0.33,0.0,99,999.0,0.0,9
2020,4,28,23,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,15.0,9.4,69.0,101960.0,0.0,0.0,336.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,11.2,5.77,99,9999,99999,9,999999999,2.14,0.33,0.0,99,999.0,0.0,9
2020,4,28,24,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,13.9,9.9,77.0,101910.0,0.0,0.0,350.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.01,99,9999,99999,9,999999999,2.08,0.33,0.0,99,999.0,0.0,9
2020,4,29,1,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,13.9,9.9,77.0,101910.0,0.0,0.0,339.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.64,99,9999,99999,9,999999999,2.02,0.35,0.0,99,999.0,0.0,9
2020,4,29,2,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,14.4,11.2,81.0,101870.0,0.0,0.0,313.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.42,99,9999,99999,9,999999999,1.96,0.37,0.0,99,999.0,0.0,9
2020,4,29,3,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,13.3,10.7,84.0,101850.0,0.0,0.0,312.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.82,99,9999,99999,9,999999999,1.98,0.36,0.0,99,999.0,0.0,9
2020,4,29,4,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,13.3,10.7,84.0,101870.0,0.0,0.0,317.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.44,99,9999,99999,9,999999999,2.02,0.35,0.0,99,999.0,0.0,9
2020,4,29,5,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,12.8,10.0,83.0,101840.0,0.0,0.0,307.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.94,99,9999,99999,9,999999999,2.05,0.33,0.0,99,999.0,0.0,9
2020,4,29,6,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,13.3,9.9,80.0,101830.0,64.4,1342.28,307.83,17.95,24.39,20.3,1985.52,648.77,2512.63,417.05,0.0,0.0,4.56,99,9999,99999,9,999999999,2.09,0.32,0.0,99,0.13,0.0,9
2020,4,29,7,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,13.9,10.7,81.0,101870.0,323.27,1340.95,313.42,159.75,323.3,79.5,16948.98,23512.49,11262.0,1465.08,180.0,5.4,3.02,99,9999,99999,9,999999999,2.13,0.31,0.0,99,0.14,0.0,9
2020,4,29,8,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,18.3,12.3,68.0,101900.0,586.67,1341.18,323.83,361.85,544.84,127.38,39352.26,48595.99,17853.64,2523.12,182.0,9.4,1.73,99,9999,99999,9,999999999,2.19,0.31,0.0,99,0.13,0.0,9
2020,4,29,9,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,21.7,12.8,57.0,101940.0,823.85,1341.45,335.55,568.15,693.68,134.61,61938.11,68062.08,19551.82,3277.05,184.0,11.2,0.44,99,9999,99999,9,999999999,2.28,0.26,0.0,99,0.13,0.0,9
2020,4,29,10,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,23.9,12.8,50.0,101920.0,1018.67,1341.24,349.2,718.7,627.69,225.57,77406.24,61341.74,29670.94,7000.32,186.0,11.2,3.53,99,9999,99999,9,999999999,2.37,0.26,0.0,99,0.13,0.0,9
2020,4,29,11,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,25.6,12.1,43.0,101900.0,1157.88,1341.35,368.33,797.67,703.39,376.37,85804.98,66363.34,46058.34,17226.02,188.0,9.4,9.46,99,9999,99999,9,999999999,2.46,0.24,0.0,99,0.11,0.0,9
2020,4,29,12,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,26.7,12.7,42.0,101840.0,1231.97,1341.36,386.9,718.65,187.12,534.69,79314.69,17466.72,61377.76,27304.48,190.0,22.3,9.9,99,9999,99999,9,999999999,2.56,0.19,0.0,99,0.12,0.0,9
2020,4,29,13,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,27.2,12.8,41.0,101780.0,1235.95,1341.3,387.35,728.72,272.82,539.51,80452.47,25341.41,62038.58,27925.88,180.0,18.4,9.96,99,9999,99999,9,999999999,2.65,0.39,0.0,99,0.12,0.0,9
2020,4,29,14,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,27.8,12.2,38.0,101740.0,1169.55,1341.38,385.58,728.97,544.1,488.11,76666.3,50433.34,57551.2,23588.53,200.0,14.8,9.95,99,9999,99999,9,999999999,2.74,0.41,0.0,99,0.12,0.0,9
2020,4,29,15,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,28.3,12.2,37.0,101720.0,1037.32,1341.25,387.9,577.0,357.76,414.19,62519.08,32875.45,49552.41,14218.76,180.0,25.9,10.0,99,9999,99999,9,999999999,2.73,0.42,0.0,99,0.12,0.0,9
2020,4,29,16,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,28.3,11.8,36.0,101650.0,848.28,1341.29,377.62,438.75,196.78,342.26,48151.42,17918.51,40226.62,9545.37,180.0,24.1,9.93,99,9999,99999,9,999999999,2.73,0.39,0.0,99,0.12,0.0,9
2020,4,29,17,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,27.2,12.0,39.0,101620.0,615.35,1341.2,367.85,280.67,64.24,229.03,31348.66,5772.41,26233.74,6335.82,200.0,20.5,9.98,99,9999,99999,9,999999999,2.72,0.37,0.0,99,0.12,0.0,9
2020,4,29,18,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,26.1,13.2,45.0,101630.0,354.42,1341.43,364.4,126.7,20.56,107.96,13866.37,921.39,11865.92,3631.47,170.0,22.3,9.87,99,9999,99999,9,999999999,2.7,0.37,0.0,99,0.12,0.0,9
2020,4,29,19,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,24.4,13.9,52.0,101640.0,88.2,1341.41,357.95,21.4,6.34,22.44,2365.43,0.0,2486.58,736.04,170.0,25.9,9.74,99,9999,99999,9,999999999,2.67,0.33,0.0,99,0.12,0.0,9
2020,4,29,20,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,22.2,13.3,57.0,101660.0,0.0,0.0,347.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,27.7,9.92,99,9999,99999,9,999999999,2.67,0.3,0.0,99,999.0,0.0,9
2020,4,29,21,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,21.1,12.3,57.0,101690.0,0.0,0.0,366.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,25.9,9.97,99,9999,99999,9,999999999,2.66,0.32,0.0,99,999.0,0.0,9
2020,4,29,22,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,21.1,12.8,59.0,101710.0,0.0,0.0,358.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,25.9,10.0,99,9999,99999,9,999999999,2.65,0.33,0.0,99,999.0,0.0,9
2020,4,29,23,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,21.1,13.3,61.0,101730.0,0.0,0.0,368.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,22.3,9.99,99,9999,99999,9,999999999,2.66,0.42,0.0,99,999.0,0.0,9
2020,4,29,24,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,21.1,13.3,61.0,101690.0,0.0,0.0,373.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,25.9,9.99,99,9999,99999,9,999999999,2.66,0.46,0.0,99,999.0,0.0,9
2020,4,30,1,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,21.1,13.3,61.0,101660.0,0.0,0.0,376.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,25.9,9.98,99,9999,99999,9,999999999,2.66,0.46,0.0,99,999.0,0.0,9
2020,4,30,2,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,21.1,12.8,59.0,101550.0,0.0,0.0,343.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,24.1,4.7,99,9999,99999,9,999999999,2.66,0.4,0.0,99,999.0,0.0,9
2020,4,30,3,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,20.6,13.3,63.0,101480.0,0.0,0.0,354.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,29.5,8.05,99,9999,99999,9,999999999,2.8,0.4,0.0,99,999.0,0.0,9
2020,4,30,4,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,20.6,14.0,66.0,101410.0,0.0,0.0,344.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,31.7,9.18,99,9999,99999,9,999999999,2.96,0.41,0.0,99,999.0,0.0,9
2020,4,30,5,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,20.6,13.3,63.0,101370.0,0.0,0.0,349.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,20.5,9.99,99,9999,99999,9,999999999,3.12,0.43,0.0,99,999.0,0.0,9
