,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
2020-01-01 19:00:00,2020,1,1,19,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,6.15,2.61,78.06,101358.0,0.0,0.0,255.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.3,3.72,4.9,99,9999,99999,9,999999999,0.68,0.02,0.0,99,999.0,0.0,9
2020-01-01 20:00:00,2020,1,1,20,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,5.59,2.43,79.94,101409.0,0.0,0.0,263.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.4,3.53,7.76,99,9999,99999,9,999999999,0.65,0.02,0.0,99,999.0,0.0,9
2020-01-01 21:00:00,2020,1,1,21,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,5.26,2.38,81.66,101464.0,0.0,0.0,258.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.3,3.38,7.92,99,9999,99999,9,999999999,0.65,0.02,0.0,99,999.0,0.0,9
2020-01-01 22:00:00,2020,1,1,22,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,5.01,2.26,82.37,101494.0,0.0,0.0,250.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.1,3.1,5.7,99,9999,99999,9,999999999,0.66,0.02,0.0,99,999.0,0.0,9
2020-01-01 23:00:00,2020,1,1,23,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,5.08,2.34,82.35,101498.0,0.0,0.0,262.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.4,2.73,9.45,99,9999,99999,9,999999999,0.67,0.02,0.0,99,999.0,0.0,9
2020-01-02 00:00:00,2020,1,1,24,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,4.94,2.27,82.8,101526.0,0.0,0.0,255.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.7,2.59,9.61,99,9999,99999,9,999999999,0.68,0.02,0.0,99,999.0,0.0,9
2020-01-02 01:00:00,2020,1,2,1,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,4.79,2.4,84.26,101544.0,0.0,0.0,258.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.7,2.63,8.79,99,9999,99999,9,999999999,0.69,0.02,0.0,99,999.0,0.0,9
2020-01-02 02:00:00,2020,1,2,2,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,4.56,2.52,86.42,101583.0,0.0,0.0,269.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.3,2.73,7.3,99,9999,99999,9,999999999,0.71,0.02,0.0,99,999.0,0.0,9
2020-01-02 03:00:00,2020,1,2,3,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,4.39,2.75,88.86,101634.0,0.0,0.0,264.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.2,2.77,9.71,99,9999,99999,9,999999999,0.77,0.02,0.0,99,999.0,0.0,9
2020-01-02 04:00:00,2020,1,2,4,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,4.19,2.92,91.32,101656.0,0.0,0.0,262.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.2,2.82,9.78,99,9999,99999,9,999999999,0.84,0.02,0.0,99,999.0,0.0,9
2020-01-02 05:00:00,2020,1,2,5,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,3.34,2.98,97.36,101636.0,0.0,0.0,265.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.8,2.94,9.88,99,9999,99999,9,999999999,0.91,0.02,0.0,99,999.0,0.0,9
2020-01-02 06:00:00,2020,1,2,6,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,3.3,3.06,98.29,101661.0,0.0,0.0,259.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.1,3.09,7.03,99,9999,99999,9,999999999,0.97,0.02,0.0,99,999.0,0.0,9
2020-01-02 07:00:00,2020,1,2,7,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,3.02,3.06,100.0,101714.0,0.0,0.0,269.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.7,3.29,9.46,99,9999,99999,9,999999999,1.04,0.02,0.0,99,999.0,0.0,9
2020-01-02 08:00:00,2020,1,2,8,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,2.94,2.98,100.0,101776.0,48.85,1406.77,265.85,14.8,69.01,15.77,1581.87,954.4,2054.46,277.94,222.2,3.5,7.52,99,9999,99999,9,999999999,1.11,0.02,0.0,99,0.12,0.0,9
2020-01-02 09:00:00,2020,1,2,9,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,5.7,3.35,84.81,101819.0,270.45,1407.28,258.0,148.2,413.37,76.59,15325.39,28264.64,10271.58,1421.93,214.3,4.44,5.15,99,9999,99999,9,999999999,1.19,0.02,0.0,99,0.12,0.0,9
2020-01-02 10:00:00,2020,1,2,10,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,7.86,3.9,76.03,101852.0,470.3,1407.51,264.92,308.0,625.12,100.17,32028.94,55154.82,14441.09,1830.49,202.2,4.39,3.41,99,9999,99999,9,999999999,1.29,0.02,0.0,99,0.13,0.0,9
2020-01-02 11:00:00,2020,1,2,11,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,10.91,4.28,63.54,101853.0,615.9,1407.49,274.5,433.65,838.3,86.11,45642.02,81220.64,12820.78,1705.92,202.2,5.39,1.73,99,9999,99999,9,999999999,1.38,0.03,0.0,99,0.12,0.0,9
2020-01-02 12:00:00,2020,1,2,12,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,12.72,3.97,55.21,101737.0,697.38,1407.54,276.7,512.5,938.89,53.14,55464.16,93633.47,8017.69,1397.77,203.8,6.46,0.04,99,9999,99999,9,999999999,1.43,0.03,0.0,99,0.12,0.0,9
2020-01-02 13:00:00,2020,1,2,13,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,13.35,4.17,53.67,101646.0,709.15,1407.25,285.48,494.85,740.94,142.49,52315.56,71094.96,20001.3,2954.31,206.6,6.56,3.95,99,9999,99999,9,999999999,1.51,0.04,0.0,99,0.12,0.0,9
2020-01-02 14:00:00,2020,1,2,14,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,13.73,4.49,53.56,101570.0,650.45,1407.25,288.88,431.0,649.98,159.07,46130.73,60094.61,21186.86,3247.86,209.7,6.66,5.16,99,9999,99999,9,999999999,1.59,0.05,0.0,99,0.12,0.0,9
2020-01-02 15:00:00,2020,1,2,15,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,13.79,4.86,54.76,101503.0,525.22,1407.53,291.83,316.3,579.47,143.41,33348.76,50331.48,19205.99,2806.9,210.9,6.45,6.18,99,9999,99999,9,999999999,1.8,0.06,0.0,99,0.12,0.0,9
2020-01-02 16:00:00,2020,1,2,16,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,13.13,5.56,60.03,101445.0,342.02,1406.87,295.88,172.82,297.49,108.23,18249.76,21010.15,13685.63,2176.67,207.4,5.48,7.05,99,9999,99999,9,999999999,2.0,0.07,0.0,99,0.12,0.0,9
2020-01-02 17:00:00,2020,1,2,17,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,11.33,6.32,71.19,101438.0,113.68,1408.31,306.73,36.3,56.63,33.19,4000.84,2153.9,4086.95,688.09,203.6,4.32,8.38,99,9999,99999,9,999999999,2.2,0.08,0.0,99,0.12,0.0,9
2020-01-02 18:00:00,2020,1,2,18,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,10.3,6.5,77.2,101494.0,0.0,0.0,319.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.5,4.29,9.98,99,9999,99999,9,999999999,2.41,0.09,0.0,99,999.0,0.0,9
2020-01-02 19:00:00,2020,1,2,19,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,9.96,6.47,78.9,101567.0,0.0,0.0,323.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.9,4.81,9.99,99,9999,99999,9,999999999,2.62,0.09,0.0,99,999.0,0.0,9
2020-01-02 20:00:00,2020,1,2,20,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,9.53,6.46,81.09,101585.0,0.0,0.0,337.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.2,5.08,10.0,99,9999,99999,9,999999999,2.84,0.11,0.0,99,999.0,0.0,9
2020-01-02 21:00:00,2020,1,2,21,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,9.38,6.52,82.19,101598.0,0.0,0.0,337.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.3,5.37,10.0,99,9999,99999,9,999999999,2.97,0.12,0.0,99,999.0,0.06,9
2020-01-02 22:00:00,2020,1,2,22,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,9.49,6.72,82.7,101618.0,0.0,0.0,337.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.4,5.64,10.0,99,9999,99999,9,999999999,3.11,0.12,0.0,99,999.0,2.46,9
2020-01-02 23:00:00,2020,1,2,23,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,9.36,6.95,84.76,101567.0,0.0,0.0,330.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.3,5.44,10.0,99,9999,99999,9,999999999,3.26,0.12,0.0,99,999.0,24.37,9
2020-01-03 00:00:00,2020,1,2,24,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,9.21,7.15,86.83,101512.0,0.0,0.0,336.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.7,5.26,10.0,99,9999,99999,9,999999999,3.4,0.12,0.0,99,999.0,36.25,9
2020-01-03 01:00:00,2020,1,3,1,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,9.17,7.41,88.57,101484.0,0.0,0.0,339.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.3,4.7,10.0,99,9999,99999,9,999999999,3.54,0.15,0.0,99,999.0,7.69,9
2020-01-03 02:00:00,2020,1,3,2,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,9.22,7.56,89.11,101490.0,0.0,0.0,340.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.4,5.29,10.0,99,9999,99999,9,999999999,3.68,0.18,0.0,99,999.0,0.16,9
2020-01-03 03:00:00,2020,1,3,3,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,9.12,7.52,89.51,101418.0,0.0,0.0,328.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.1,5.06,9.99,99,9999,99999,9,999999999,3.6,0.21,0.0,99,999.0,0.62,9
2020-01-03 04:00:00,2020,1,3,4,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,8.96,7.59,90.98,101338.0,0.0,0.0,342.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.5,3.99,9.91,99,9999,99999,9,999999999,3.53,0.24,0.0,99,999.0,0.71,9
2020-01-03 05:00:00,2020,1,3,5,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,8.67,7.49,92.15,101282.0,0.0,0.0,336.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.7,4.19,10.0,99,9999,99999,9,999999999,3.46,0.23,0.0,99,999.0,0.1,9
2020-01-03 06:00:00,2020,1,3,6,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,9.64,8.2,90.75,101268.0,0.0,0.0,338.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.6,6.21,10.0,99,9999,99999,9,999999999,3.4,0.24,0.0,99,999.0,0.44,9
2020-01-03 07:00:00,2020,1,3,7,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,11.01,9.83,92.62,101249.0,0.0,0.0,338.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.3,7.24,10.0,99,9999,99999,9,999999999,3.34,0.27,0.0,99,999.0,1.64,9
2020-01-03 08:00:00,2020,1,3,8,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,11.66,10.93,95.51,101228.0,48.6,1406.64,361.65,4.9,0.0,5.14,589.62,0.0,618.4,197.66,225.5,7.18,10.0,99,9999,99999,9,999999999,3.3,0.28,0.0,99,0.11,8.88,9
2020-01-03 09:00:00,2020,1,3,9,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,12.08,11.48,96.32,101222.0,270.38,1406.91,370.15,38.15,9.98,34.02,4313.49,668.07,4066.93,944.35,226.9,5.44,9.96,99,9999,99999,9,999999999,3.39,0.24,0.0,99,0.11,10.0,9
2020-01-03 10:00:00,2020,1,3,10,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,13.04,12.24,95.18,101249.0,470.73,1407.41,375.75,87.6,17.69,73.22,9910.22,1404.93,8700.98,2174.36,230.0,5.43,9.92,99,9999,99999,9,999999999,3.5,0.24,0.0,99,0.11,5.98,9
2020-01-03 11:00:00,2020,1,3,11,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,14.33,13.03,92.25,101252.0,616.92,1407.3,379.83,163.23,22.7,137.39,18440.19,1914.33,16155.02,4173.98,237.6,6.5,9.86,99,9999,99999,9,999999999,3.61,0.23,0.0,99,0.11,2.29,9
2020-01-03 12:00:00,2020,1,3,12,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,15.68,13.38,86.4,101178.0,698.97,1407.31,389.85,126.82,53.45,97.84,14864.22,4579.02,12766.78,2424.39,245.0,7.73,9.71,99,9999,99999,9,999999999,3.71,0.23,0.0,99,0.11,1.1,9
2020-01-03 13:00:00,2020,1,3,13,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,16.76,13.64,82.02,101107.0,711.33,1407.37,390.52,121.93,65.22,92.75,14365.14,5575.13,12185.87,2312.12,247.9,7.86,9.84,99,9999,99999,9,999999999,3.82,0.22,0.0,99,0.11,0.8,9
2020-01-03 14:00:00,2020,1,3,14,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,17.55,14.25,81.02,101055.0,653.1,1407.33,396.42,146.7,55.74,115.64,16656.54,4649.33,13746.29,3689.56,247.3,7.28,9.8,99,9999,99999,9,999999999,3.93,0.24,0.0,99,0.11,0.53,9
2020-01-03 15:00:00,2020,1,3,15,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,17.83,14.87,82.87,101021.0,528.3,1407.24,393.52,110.03,43.18,90.54,12482.8,3458.97,10773.77,2730.99,243.6,6.22,9.84,99,9999,99999,9,999999999,3.96,0.24,0.0,99,0.11,0.41,9
2020-01-03 16:00:00,2020,1,3,16,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,17.77,15.57,87.02,100995.0,345.38,1406.98,393.55,63.05,37.92,51.29,7152.4,2690.68,6133.61,1446.71,233.6,4.78,9.77,99,9999,99999,9,999999999,4.01,0.25,0.0,99,0.11,0.34,9
2020-01-03 17:00:00,2020,1,3,17,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,16.52,15.96,96.66,100992.0,117.03,1407.35,389.15,16.27,10.46,15.81,1845.66,474.89,1903.44,410.87,219.1,3.35,9.73,99,9999,99999,9,999999999,4.05,0.32,0.0,99,0.11,1.17,9
2020-01-03 18:00:00,2020,1,3,18,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,15.63,16.23,100.0,100999.0,0.0,0.0,381.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.7,3.49,9.08,99,9999,99999,9,999999999,4.09,0.32,0.0,99,999.0,4.71,9
2020-01-03 19:00:00,2020,1,3,19,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,16.23,16.59,100.0,101010.0,0.0,0.0,380.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.6,4.2,9.04,99,9999,99999,9,999999999,4.13,0.33,0.0,99,999.0,7.98,9
2020-01-03 20:00:00,2020,1,3,20,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,16.44,16.6,100.0,101019.0,0.0,0.0,382.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.3,4.38,9.91,99,9999,99999,9,999999999,4.18,0.32,0.0,99,999.0,9.4,9
2020-01-03 21:00:00,2020,1,3,21,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,16.07,16.19,100.0,101025.0,0.0,0.0,383.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.7,3.76,10.0,99,9999,99999,9,999999999,4.22,0.31,0.0,99,999.0,14.89,9
2020-01-03 22:00:00,2020,1,3,22,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,15.57,15.66,100.0,101003.0,0.0,0.0,379.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.2,3.39,9.97,99,9999,99999,9,999999999,4.25,0.3,0.0,99,999.0,18.48,9
2020-01-03 23:00:00,2020,1,3,23,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,15.37,15.35,99.85,100930.0,0.0,0.0,390.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.7,3.88,9.99,99,9999,99999,9,999999999,4.29,0.29,0.0,99,999.0,11.46,9
2020-01-04 00:00:00,2020,1,3,24,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,15.41,15.29,99.23,100843.0,0.0,0.0,388.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.7,4.51,10.0,99,9999,99999,9,999999999,4.32,0.31,0.0,99,999.0,7.97,9
2020-01-04 01:00:00,2020,1,4,1,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,15.72,15.46,98.2,100783.0,0.0,0.0,386.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.1,5.42,10.0,99,9999,99999,9,999999999,4.36,0.32,0.0,99,999.0,13.15,9
2020-01-04 02:00:00,2020,1,4,2,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,15.8,15.53,98.14,100778.0,0.0,0.0,373.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.4,5.23,10.0,99,9999,99999,9,999999999,4.39,0.31,0.0,99,999.0,28.6,9
2020-01-04 03:00:00,2020,1,4,3,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,16.09,15.73,97.69,100815.0,0.0,0.0,383.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.6,5.64,10.0,99,9999,99999,9,999999999,4.43,0.29,0.0,99,999.0,41.53,9
